V_ID	V_Datum	V_Wochentag	V_Stunde	V_Station	V_Kartenart
28905	2019-02-08T06:03:33	4	6	1001	2
28906	2019-02-08T06:07:02	4	6	1001	3
28907	2019-02-08T06:10:11	4	6	1004	1
28908	2019-02-08T06:11:27	4	6	1001	4
28909	2019-02-08T06:12:09	4	6	1001	1
28910	2019-02-08T06:13:08	4	6	1002	3
28911	2019-02-08T06:13:55	4	6	1004	2
28912	2019-02-08T06:14:07	4	6	1002	2
28913	2019-02-08T06:14:28	4	6	1002	3
28914	2019-02-08T06:14:54	4	6	1001	1
28915	2019-02-08T06:15:47	4	6	1004	1
28916	2019-02-08T06:16:41	4	6	1003	2
28917	2019-02-08T06:16:56	4	6	1001	2
28918	2019-02-08T06:17:04	4	6	1001	3
28919	2019-02-08T06:17:45	4	6	1002	3
28920	2019-02-08T06:19:32	4	6	1001	2
28921	2019-02-08T06:20:08	4	6	1002	4
28922	2019-02-08T06:23:14	4	6	1004	2
28923	2019-02-08T06:23:41	4	6	1001	4
28924	2019-02-08T06:23:42	4	6	1001	2
28925	2019-02-08T06:24:06	4	6	1002	2
28926	2019-02-08T06:31:29	4	6	1002	2
28927	2019-02-08T06:34:37	4	6	1001	1
28928	2019-02-08T06:38:50	4	6	1001	1
28929	2019-02-08T06:46:52	4	6	1002	4
28930	2019-02-08T06:47:06	4	6	1001	3
28931	2019-02-08T06:48:36	4	6	1002	2
28932	2019-02-08T06:51:33	4	6	1004	3
28933	2019-02-08T06:52:58	4	6	1004	3
28934	2019-02-08T06:56:04	4	6	1004	1
28935	2019-02-08T06:56:07	4	6	1001	4
28936	2019-02-08T06:58:54	4	6	1001	4
28937	2019-02-08T07:00:30	4	7	1001	2
28938	2019-02-08T07:00:34	4	7	1004	3
28939	2019-02-08T07:01:57	4	7	1001	1
28940	2019-02-08T07:02:50	4	7	1001	1
28941	2019-02-08T07:03:24	4	7	1002	2
28942	2019-02-08T07:04:51	4	7	1001	2
28943	2019-02-08T07:05:01	4	7	1004	3
28944	2019-02-08T07:06:04	4	7	1002	1
28945	2019-02-08T07:06:47	4	7	1004	2
28946	2019-02-08T07:07:05	4	7	1001	3
28947	2019-02-08T07:07:05	4	7	1001	2
28948	2019-02-08T07:07:07	4	7	1001	1
28949	2019-02-08T07:08:07	4	7	1001	3
28950	2019-02-08T07:09:46	4	7	1002	4
28951	2019-02-08T07:11:15	4	7	1001	2
28952	2019-02-08T07:11:53	4	7	1001	1
28953	2019-02-08T07:13:05	4	7	1001	2
28954	2019-02-08T07:14:49	4	7	1001	4
28955	2019-02-08T07:14:56	4	7	1004	2
28956	2019-02-08T07:15:51	4	7	1004	2
28957	2019-02-08T07:17:45	4	7	1001	3
28958	2019-02-08T07:18:09	4	7	1001	3
28959	2019-02-08T07:18:09	4	7	1001	2
28960	2019-02-08T07:21:36	4	7	1001	2
28961	2019-02-08T07:21:48	4	7	1001	2
28962	2019-02-08T07:22:06	4	7	1001	2
28963	2019-02-08T07:22:45	4	7	1004	3
28964	2019-02-08T07:23:23	4	7	1001	2
28965	2019-02-08T07:23:59	4	7	1001	2
28966	2019-02-08T07:27:38	4	7	1002	2
28967	2019-02-08T07:28:31	4	7	1001	1
28968	2019-02-08T07:31:08	4	7	1004	2
28969	2019-02-08T07:31:55	4	7	1001	2
28970	2019-02-08T07:33:18	4	7	1004	2
28971	2019-02-08T07:35:08	4	7	1001	1
28972	2019-02-08T07:39:10	4	7	1003	2
28973	2019-02-08T07:39:43	4	7	1002	1
28974	2019-02-08T07:41:07	4	7	1001	3
28975	2019-02-08T07:42:48	4	7	1004	4
28976	2019-02-08T07:43:31	4	7	1002	2
28977	2019-02-08T07:45:29	4	7	1004	1
28978	2019-02-08T07:45:46	4	7	1001	1
28979	2019-02-08T07:48:18	4	7	1001	2
28980	2019-02-08T07:48:21	4	7	1001	2
28981	2019-02-08T07:51:36	4	7	1001	1
28982	2019-02-08T07:54:51	4	7	1002	2
28983	2019-02-08T07:55:21	4	7	1004	1
28984	2019-02-08T07:56:35	4	7	1002	2
28985	2019-02-08T07:57:31	4	7	1002	2
28986	2019-02-08T07:59:05	4	7	1004	2
28987	2019-02-08T08:00:19	4	8	1002	4
28988	2019-02-08T08:00:26	4	8	1001	3
28989	2019-02-08T08:00:34	4	8	1001	2
28990	2019-02-08T08:02:12	4	8	1001	3
28991	2019-02-08T08:02:19	4	8	1001	4
28992	2019-02-08T08:02:27	4	8	1001	3
28993	2019-02-08T08:03:19	4	8	1001	2
28994	2019-02-08T08:03:48	4	8	1002	2
28995	2019-02-08T08:04:27	4	8	1001	4
28996	2019-02-08T08:05:16	4	8	1004	2
28997	2019-02-08T08:05:27	4	8	1001	4
28998	2019-02-08T08:06:16	4	8	1001	4
28999	2019-02-08T08:06:34	4	8	1002	2
29000	2019-02-08T08:07:29	4	8	1002	2
29001	2019-02-08T08:08:06	4	8	1004	2
29002	2019-02-08T08:08:17	4	8	1001	3
29003	2019-02-08T08:11:05	4	8	1004	2
29004	2019-02-08T08:11:20	4	8	1001	2
29005	2019-02-08T08:11:21	4	8	1001	3
29006	2019-02-08T08:11:42	4	8	1001	3
29007	2019-02-08T08:13:29	4	8	1002	2
29008	2019-02-08T08:16:11	4	8	1004	3
29009	2019-02-08T08:16:47	4	8	1001	2
29010	2019-02-08T08:16:53	4	8	1004	4
29011	2019-02-08T08:19:09	4	8	1003	2
29012	2019-02-08T08:20:45	4	8	1001	3
29013	2019-02-08T08:21:21	4	8	1001	3
29014	2019-02-08T08:21:21	4	8	1004	2
29015	2019-02-08T08:21:41	4	8	1001	4
29016	2019-02-08T08:22:20	4	8	1001	2
29017	2019-02-08T08:23:49	4	8	1001	2
29018	2019-02-08T08:24:09	4	8	1004	1
29019	2019-02-08T08:24:51	4	8	1001	1
29020	2019-02-08T08:24:51	4	8	1004	1
29021	2019-02-08T08:25:20	4	8	1001	3
29022	2019-02-08T08:25:24	4	8	1001	2
29023	2019-02-08T08:25:34	4	8	1002	3
29024	2019-02-08T08:26:05	4	8	1004	3
29025	2019-02-08T08:26:09	4	8	1001	2
29026	2019-02-08T08:26:15	4	8	1002	2
29027	2019-02-08T08:26:54	4	8	1002	4
29028	2019-02-08T08:27:19	4	8	1002	1
29029	2019-02-08T08:28:14	4	8	1001	3
29030	2019-02-08T08:28:46	4	8	1004	2
29031	2019-02-08T08:29:36	4	8	1001	3
29032	2019-02-08T08:31:21	4	8	1002	2
29033	2019-02-08T08:32:08	4	8	1001	3
29034	2019-02-08T08:32:12	4	8	1003	4
29035	2019-02-08T08:33:19	4	8	1001	2
29036	2019-02-08T08:33:33	4	8	1001	2
29037	2019-02-08T08:33:50	4	8	1002	1
29038	2019-02-08T08:33:55	4	8	1001	1
29039	2019-02-08T08:34:11	4	8	1004	1
29040	2019-02-08T08:36:09	4	8	1001	4
29041	2019-02-08T08:38:12	4	8	1001	2
29042	2019-02-08T08:39:35	4	8	1002	2
29043	2019-02-08T08:40:06	4	8	1001	1
29044	2019-02-08T08:40:22	4	8	1002	3
29045	2019-02-08T08:40:53	4	8	1002	2
29046	2019-02-08T08:40:58	4	8	1002	1
29047	2019-02-08T08:41:49	4	8	1002	2
29048	2019-02-08T08:42:03	4	8	1001	3
29049	2019-02-08T08:42:49	4	8	1001	2
29050	2019-02-08T08:43:17	4	8	1002	2
29051	2019-02-08T08:44:11	4	8	1002	1
29052	2019-02-08T08:44:53	4	8	1002	4
29053	2019-02-08T08:45:03	4	8	1001	2
29054	2019-02-08T08:45:10	4	8	1002	2
29055	2019-02-08T08:46:45	4	8	1001	3
29056	2019-02-08T08:46:54	4	8	1001	1
29057	2019-02-08T08:47:45	4	8	1001	2
29058	2019-02-08T08:47:57	4	8	1002	4
29059	2019-02-08T08:48:27	4	8	1004	2
29060	2019-02-08T08:53:18	4	8	1001	1
29061	2019-02-08T08:54:25	4	8	1001	3
29062	2019-02-08T08:55:54	4	8	1003	3
29063	2019-02-08T08:56:13	4	8	1004	1
29064	2019-02-08T08:56:39	4	8	1001	1
29065	2019-02-08T08:57:14	4	8	1001	2
29066	2019-02-08T08:58:11	4	8	1003	3
29067	2019-02-08T08:58:36	4	8	1002	2
29068	2019-02-08T09:00:42	4	9	1001	2
29069	2019-02-08T09:03:55	4	9	1001	3
29070	2019-02-08T09:04:03	4	9	1001	2
29071	2019-02-08T09:08:07	4	9	1002	2
29072	2019-02-08T09:08:41	4	9	1001	3
29073	2019-02-08T09:09:16	4	9	1001	4
29074	2019-02-08T09:11:15	4	9	1001	2
29075	2019-02-08T09:12:35	4	9	1002	2
29076	2019-02-08T09:15:35	4	9	1001	3
29077	2019-02-08T09:17:26	4	9	1002	1
29078	2019-02-08T09:17:40	4	9	1001	4
29079	2019-02-08T09:20:12	4	9	1001	2
29080	2019-02-08T09:20:36	4	9	1001	1
29081	2019-02-08T09:22:36	4	9	1001	1
29082	2019-02-08T09:23:03	4	9	1001	1
29083	2019-02-08T09:23:35	4	9	1001	2
29084	2019-02-08T09:24:23	4	9	1002	3
29085	2019-02-08T09:26:11	4	9	1001	1
29086	2019-02-08T09:26:42	4	9	1004	1
29087	2019-02-08T09:32:23	4	9	1003	1
29088	2019-02-08T09:36:11	4	9	1002	2
29089	2019-02-08T09:36:45	4	9	1002	2
29090	2019-02-08T09:39:59	4	9	1001	1
29091	2019-02-08T09:40:03	4	9	1004	3
29092	2019-02-08T09:40:42	4	9	1001	2
29093	2019-02-08T09:40:54	4	9	1002	2
29094	2019-02-08T09:42:39	4	9	1001	2
29095	2019-02-08T09:44:36	4	9	1001	1
29096	2019-02-08T09:45:56	4	9	1002	1
29097	2019-02-08T09:46:03	4	9	1002	2
29098	2019-02-08T09:46:15	4	9	1004	3
29099	2019-02-08T09:46:34	4	9	1001	2
29100	2019-02-08T09:46:44	4	9	1004	2
29101	2019-02-08T09:55:16	4	9	1001	1
29102	2019-02-08T09:57:42	4	9	1004	2
29103	2019-02-08T09:59:04	4	9	1002	3
29104	2019-02-08T10:00:32	4	10	1002	1
29105	2019-02-08T10:03:47	4	10	1001	2
29106	2019-02-08T10:08:14	4	10	1001	1
29107	2019-02-08T10:08:47	4	10	1001	2
29108	2019-02-08T10:10:33	4	10	1001	3
29109	2019-02-08T10:11:39	4	10	1001	1
29110	2019-02-08T10:19:35	4	10	1001	2
29111	2019-02-08T10:23:01	4	10	1002	4
29112	2019-02-08T10:24:35	4	10	1004	2
29113	2019-02-08T10:24:54	4	10	1001	3
29114	2019-02-08T10:30:31	4	10	1001	2
29115	2019-02-08T10:33:27	4	10	1003	3
29116	2019-02-08T10:34:16	4	10	1001	1
29117	2019-02-08T10:44:08	4	10	1001	1
29118	2019-02-08T10:44:17	4	10	1001	2
29119	2019-02-08T10:45:11	4	10	1001	2
29120	2019-02-08T10:47:20	4	10	1004	1
29121	2019-02-08T10:49:18	4	10	1003	1
29122	2019-02-08T10:49:58	4	10	1001	3
29123	2019-02-08T10:51:03	4	10	1004	4
29124	2019-02-08T10:51:06	4	10	1001	1
29125	2019-02-08T10:51:21	4	10	1004	2
29126	2019-02-08T10:52:07	4	10	1001	2
29127	2019-02-08T10:52:15	4	10	1001	4
29128	2019-02-08T10:54:28	4	10	1004	1
29129	2019-02-08T10:55:34	4	10	1001	2
29130	2019-02-08T10:59:21	4	10	1002	4
29131	2019-02-08T10:59:52	4	10	1001	2
29132	2019-02-08T11:04:07	4	11	1001	1
29133	2019-02-08T11:06:32	4	11	1002	2
29134	2019-02-08T11:07:30	4	11	1001	3
29135	2019-02-08T11:11:21	4	11	1001	2
29136	2019-02-08T11:11:43	4	11	1001	1
29137	2019-02-08T11:15:22	4	11	1001	1
29138	2019-02-08T11:15:37	4	11	1001	2
29139	2019-02-08T11:18:53	4	11	1001	1
29140	2019-02-08T11:20:45	4	11	1004	3
29141	2019-02-08T11:21:09	4	11	1004	2
29142	2019-02-08T11:23:13	4	11	1003	3
29143	2019-02-08T11:23:31	4	11	1004	3
29144	2019-02-08T11:25:08	4	11	1004	3
29145	2019-02-08T11:28:32	4	11	1001	2
29146	2019-02-08T11:29:21	4	11	1001	1
29147	2019-02-08T11:31:24	4	11	1001	3
29148	2019-02-08T11:37:29	4	11	1001	3
29149	2019-02-08T11:40:19	4	11	1001	4
29150	2019-02-08T11:40:46	4	11	1001	1
29151	2019-02-08T11:42:04	4	11	1002	2
29152	2019-02-08T11:43:19	4	11	1001	3
29153	2019-02-08T11:50:48	4	11	1003	2
29154	2019-02-08T11:52:31	4	11	1002	2
29155	2019-02-08T11:53:52	4	11	1001	3
29156	2019-02-08T11:54:03	4	11	1002	2
29157	2019-02-08T11:55:15	4	11	1001	2
29158	2019-02-08T11:56:15	4	11	1001	4
29159	2019-02-08T11:57:00	4	11	1001	4
29160	2019-02-08T11:57:42	4	11	1002	3
29161	2019-02-08T11:58:30	4	11	1001	2
29162	2019-02-08T12:02:07	4	12	1003	3
29163	2019-02-08T12:06:02	4	12	1001	2
29164	2019-02-08T12:06:47	4	12	1004	2
29165	2019-02-08T12:06:57	4	12	1001	4
29166	2019-02-08T12:13:34	4	12	1002	1
29167	2019-02-08T12:17:09	4	12	1001	3
29168	2019-02-08T12:19:48	4	12	1001	1
29169	2019-02-08T12:21:32	4	12	1004	4
29170	2019-02-08T12:24:09	4	12	1002	4
29171	2019-02-08T12:27:53	4	12	1002	2
29172	2019-02-08T12:31:10	4	12	1001	1
29173	2019-02-08T12:34:52	4	12	1004	3
29174	2019-02-08T12:36:38	4	12	1002	2
29175	2019-02-08T12:38:59	4	12	1001	2
29176	2019-02-08T12:42:27	4	12	1001	2
29177	2019-02-08T12:42:33	4	12	1001	2
29178	2019-02-08T12:47:42	4	12	1001	4
29179	2019-02-08T12:48:47	4	12	1001	3
29180	2019-02-08T12:53:55	4	12	1001	1
29181	2019-02-08T12:54:49	4	12	1001	2
29182	2019-02-08T12:54:59	4	12	1002	2
29183	2019-02-08T12:55:25	4	12	1001	3
29184	2019-02-08T12:57:47	4	12	1001	3
29185	2019-02-08T13:03:05	4	13	1001	4
29186	2019-02-08T13:05:30	4	13	1002	2
29187	2019-02-08T13:06:29	4	13	1001	3
29188	2019-02-08T13:09:33	4	13	1004	3
29189	2019-02-08T13:13:31	4	13	1001	3
29190	2019-02-08T13:13:57	4	13	1004	3
29191	2019-02-08T13:17:25	4	13	1001	2
29192	2019-02-08T13:18:32	4	13	1002	1
29193	2019-02-08T13:19:15	4	13	1001	1
29194	2019-02-08T13:19:56	4	13	1001	1
29195	2019-02-08T13:20:11	4	13	1001	2
29196	2019-02-08T13:20:59	4	13	1001	2
29197	2019-02-08T13:22:57	4	13	1004	2
29198	2019-02-08T13:24:41	4	13	1002	3
29199	2019-02-08T13:25:15	4	13	1001	2
29200	2019-02-08T13:27:32	4	13	1001	2
29201	2019-02-08T13:44:38	4	13	1001	2
29202	2019-02-08T13:45:50	4	13	1001	1
29203	2019-02-08T13:46:58	4	13	1004	3
29204	2019-02-08T13:49:37	4	13	1002	2
29205	2019-02-08T13:50:20	4	13	1001	4
29206	2019-02-08T13:53:02	4	13	1004	2
29207	2019-02-08T13:53:20	4	13	1004	4
29208	2019-02-08T13:54:10	4	13	1002	2
29209	2019-02-08T13:56:38	4	13	1001	2
29210	2019-02-08T14:05:18	4	14	1002	3
29211	2019-02-08T14:06:43	4	14	1001	2
29212	2019-02-08T14:08:50	4	14	1004	1
29213	2019-02-08T14:24:33	4	14	1004	1
29214	2019-02-08T14:25:25	4	14	1001	1
29215	2019-02-08T14:27:34	4	14	1002	2
29216	2019-02-08T14:31:41	4	14	1001	3
29217	2019-02-08T14:34:16	4	14	1004	1
29218	2019-02-08T14:35:09	4	14	1003	3
29219	2019-02-08T14:35:38	4	14	1001	1
29220	2019-02-08T14:36:45	4	14	1001	3
29221	2019-02-08T14:39:33	4	14	1003	2
29222	2019-02-08T14:46:39	4	14	1004	1
29223	2019-02-08T14:48:59	4	14	1001	2
29224	2019-02-08T14:50:14	4	14	1002	2
29225	2019-02-08T14:54:05	4	14	1003	1
29226	2019-02-08T14:54:21	4	14	1001	4
29227	2019-02-08T14:55:21	4	14	1001	4
29228	2019-02-08T14:58:38	4	14	1002	2
29229	2019-02-08T14:59:19	4	14	1001	2
29230	2019-02-08T14:59:45	4	14	1001	2
29231	2019-02-08T15:09:22	4	15	1002	2
29232	2019-02-08T15:13:52	4	15	1004	2
29233	2019-02-08T15:15:53	4	15	1004	3
29234	2019-02-08T15:19:56	4	15	1001	3
29235	2019-02-08T15:19:59	4	15	1002	2
29236	2019-02-08T15:27:33	4	15	1004	3
29237	2019-02-08T15:29:37	4	15	1002	3
29238	2019-02-08T15:32:03	4	15	1001	2
29239	2019-02-08T15:33:12	4	15	1001	3
29240	2019-02-08T15:44:49	4	15	1001	4
29241	2019-02-08T15:45:02	4	15	1002	4
29242	2019-02-08T15:47:11	4	15	1001	3
29243	2019-02-08T15:49:41	4	15	1004	3
29244	2019-02-08T15:52:49	4	15	1002	3
29245	2019-02-08T15:53:05	4	15	1004	3
29246	2019-02-08T15:54:45	4	15	1001	3
29247	2019-02-08T15:58:16	4	15	1002	3
29248	2019-02-08T15:59:04	4	15	1002	1
29249	2019-02-08T16:02:36	4	16	1004	2
29250	2019-02-08T16:04:30	4	16	1001	1
29251	2019-02-08T16:04:40	4	16	1001	3
29252	2019-02-08T16:05:14	4	16	1001	3
29253	2019-02-08T16:06:00	4	16	1001	1
29254	2019-02-08T16:07:16	4	16	1004	2
29255	2019-02-08T16:07:34	4	16	1001	4
29256	2019-02-08T16:09:00	4	16	1004	2
29257	2019-02-08T16:09:35	4	16	1002	2
29258	2019-02-08T16:11:13	4	16	1003	2
29259	2019-02-08T16:11:26	4	16	1001	1
29260	2019-02-08T16:11:59	4	16	1001	1
29261	2019-02-08T16:12:57	4	16	1002	1
29262	2019-02-08T16:14:43	4	16	1002	2
29263	2019-02-08T16:15:08	4	16	1001	2
29264	2019-02-08T16:16:20	4	16	1001	3
29265	2019-02-08T16:16:51	4	16	1003	2
29266	2019-02-08T16:17:05	4	16	1004	1
29267	2019-02-08T16:21:59	4	16	1004	1
29268	2019-02-08T16:23:12	4	16	1001	1
29269	2019-02-08T16:23:34	4	16	1001	3
29270	2019-02-08T16:26:05	4	16	1002	2
29271	2019-02-08T16:26:21	4	16	1001	2
29272	2019-02-08T16:33:17	4	16	1002	2
29273	2019-02-08T16:34:58	4	16	1001	2
29274	2019-02-08T16:36:33	4	16	1002	1
29275	2019-02-08T16:39:01	4	16	1004	1
29276	2019-02-08T16:39:12	4	16	1002	1
29277	2019-02-08T16:39:50	4	16	1002	3
29278	2019-02-08T16:43:20	4	16	1004	3
29279	2019-02-08T16:46:33	4	16	1003	2
29280	2019-02-08T16:48:14	4	16	1002	2
29281	2019-02-08T16:52:20	4	16	1001	2
29282	2019-02-08T16:52:30	4	16	1002	2
29283	2019-02-08T16:52:46	4	16	1001	1
29284	2019-02-08T16:55:17	4	16	1001	1
29285	2019-02-08T16:56:31	4	16	1004	2
29286	2019-02-08T16:58:10	4	16	1001	1
29287	2019-02-08T16:59:05	4	16	1001	4
29288	2019-02-08T16:59:46	4	16	1002	2
29289	2019-02-08T17:01:52	4	17	1001	2
29290	2019-02-08T17:02:37	4	17	1004	4
29291	2019-02-08T17:03:24	4	17	1001	1
29292	2019-02-08T17:16:59	4	17	1004	3
29293	2019-02-08T17:20:51	4	17	1004	2
29294	2019-02-08T17:23:02	4	17	1001	1
29295	2019-02-08T17:25:43	4	17	1001	4
29296	2019-02-08T17:49:54	4	17	1002	3
29297	2019-02-08T17:55:18	4	17	1002	3
29298	2019-02-08T18:01:13	4	18	1002	1
29299	2019-02-08T18:08:00	4	18	1001	3
29300	2019-02-08T18:08:41	4	18	1004	2
29301	2019-02-08T18:09:49	4	18	1001	3
29302	2019-02-08T18:10:02	4	18	1001	2
29303	2019-02-08T18:10:19	4	18	1002	4
29304	2019-02-08T18:17:51	4	18	1001	2
29305	2019-02-08T18:19:09	4	18	1002	3
29306	2019-02-08T18:19:12	4	18	1001	3
29307	2019-02-08T18:32:25	4	18	1004	2
29308	2019-02-08T18:34:29	4	18	1004	4
29309	2019-02-08T18:35:55	4	18	1001	2
29310	2019-02-08T18:37:57	4	18	1001	1
29311	2019-02-08T18:50:53	4	18	1002	2
29312	2019-02-08T18:52:16	4	18	1001	2
29313	2019-02-08T18:57:13	4	18	1001	2
29314	2019-02-08T19:03:09	4	19	1004	4
29315	2019-02-08T19:03:21	4	19	1001	3
29316	2019-02-08T19:08:04	4	19	1001	2
29317	2019-02-08T19:17:22	4	19	1002	2
29318	2019-02-08T19:17:50	4	19	1002	1
29319	2019-02-08T19:20:23	4	19	1001	2
29320	2019-02-08T19:28:38	4	19	1004	2
29321	2019-02-08T19:33:15	4	19	1001	3
29322	2019-02-08T19:42:37	4	19	1001	2
29323	2019-02-08T19:48:28	4	19	1004	1
29324	2019-02-08T19:51:55	4	19	1001	3
29325	2019-02-08T19:55:47	4	19	1004	2
29326	2019-02-08T20:04:55	4	20	1001	1
29327	2019-02-08T20:06:05	4	20	1002	3
29328	2019-02-08T20:20:00	4	20	1001	2
29329	2019-02-08T20:25:12	4	20	1001	3
29330	2019-02-08T20:26:12	4	20	1004	1
29331	2019-02-08T20:52:39	4	20	1001	3
29332	2019-02-08T20:57:38	4	20	1001	3
29333	2019-02-08T21:02:19	4	21	1001	2
29334	2019-02-08T21:02:27	4	21	1004	3
29335	2019-02-08T21:02:54	4	21	1001	2
29336	2019-02-08T21:06:44	4	21	1001	1
29337	2019-02-08T21:08:53	4	21	1001	2
29338	2019-02-08T21:16:02	4	21	1001	1
29339	2019-02-08T21:17:51	4	21	1001	2
29340	2019-02-08T21:24:19	4	21	1001	4
29341	2019-02-08T21:25:11	4	21	1001	3
29342	2019-02-08T21:25:37	4	21	1001	4
29343	2019-02-08T21:26:27	4	21	1004	2
29344	2019-02-08T21:41:08	4	21	1004	1
29345	2019-02-08T21:50:30	4	21	1001	2
29346	2019-02-08T21:51:31	4	21	1001	1
29347	2019-02-08T21:52:47	4	21	1001	3
29348	2019-02-08T21:56:18	4	21	1001	1
29349	2019-02-08T22:00:23	4	22	1002	1
29350	2019-02-08T22:08:36	4	22	1001	3
29351	2019-02-08T22:18:22	4	22	1002	1
29352	2019-02-08T22:21:06	4	22	1002	2
29353	2019-02-08T22:23:20	4	22	1001	1
29354	2019-02-08T22:24:24	4	22	1002	3
29355	2019-02-08T22:34:20	4	22	1004	1
29356	2019-02-08T22:37:09	4	22	1002	3
29357	2019-02-08T22:41:14	4	22	1004	3
29358	2019-02-08T22:43:09	4	22	1002	4
29359	2019-02-08T22:50:11	4	22	1001	1
29360	2019-02-08T22:51:31	4	22	1004	2
29361	2019-02-08T22:51:48	4	22	1001	1
29362	2019-02-08T23:03:18	4	23	1004	3
29363	2019-02-08T23:05:48	4	23	1001	4
29364	2019-02-08T23:10:27	4	23	1004	2
29365	2019-02-08T23:18:02	4	23	1001	4
29366	2019-02-08T23:22:42	4	23	1001	1
29367	2019-02-08T23:25:30	4	23	1001	1
29368	2019-02-08T23:28:43	4	23	1002	3
29369	2019-02-08T23:33:01	4	23	1001	3
29370	2019-02-08T23:40:37	4	23	1002	2
29371	2019-02-08T23:44:48	4	23	1001	1
29372	2019-02-08T23:45:51	4	23	1002	1
29373	2019-02-08T23:46:43	4	23	1001	3
29374	2019-02-08T23:48:34	4	23	1001	1
29375	2019-02-08T23:48:50	4	23	1001	4
29376	2019-02-08T23:52:23	4	23	1004	1
29377	2019-02-09T00:05:16	5	0	1001	2
29378	2019-02-09T00:14:06	5	0	1001	4
29379	2019-02-09T00:24:20	5	0	1002	2
29380	2019-02-09T00:31:03	5	0	1001	2
29381	2019-02-09T00:33:28	5	0	1001	2
29382	2019-02-09T00:50:25	5	0	1004	4
29383	2019-02-09T00:58:51	5	0	1004	2
29384	2019-02-09T01:03:49	5	1	1004	3
29385	2019-02-09T01:06:03	5	1	1001	1
29386	2019-02-09T01:08:31	5	1	1001	2
29387	2019-02-09T01:09:36	5	1	1001	1
29388	2019-02-09T01:12:58	5	1	1002	2
29389	2019-02-09T01:28:26	5	1	1001	1
29390	2019-02-09T01:36:39	5	1	1004	1
29391	2019-02-09T01:51:20	5	1	1001	3
29392	2019-02-09T02:13:57	5	2	1001	2
29393	2019-02-09T02:22:07	5	2	1002	1
29394	2019-02-09T02:25:50	5	2	1001	2
29395	2019-02-09T02:28:42	5	2	1002	1
29396	2019-02-09T02:37:54	5	2	1004	4
29397	2019-02-09T02:39:30	5	2	1002	2
29398	2019-02-09T02:47:27	5	2	1002	2
29399	2019-02-09T02:51:37	5	2	1001	2
29400	2019-02-09T02:59:44	5	2	1002	2
29401	2019-02-09T03:07:35	5	3	1001	2
29402	2019-02-09T03:42:56	5	3	1004	2
29403	2019-02-09T03:43:47	5	3	1002	2
29404	2019-02-09T03:45:54	5	3	1001	4
29405	2019-02-09T03:46:53	5	3	1002	4
29406	2019-02-09T03:49:56	5	3	1002	1
29407	2019-02-09T03:52:19	5	3	1002	1
29408	2019-02-09T03:52:29	5	3	1001	3
29409	2019-02-09T04:00:34	5	4	1001	3
29410	2019-02-09T04:02:14	5	4	1004	3
29411	2019-02-09T04:32:35	5	4	1001	4
29412	2019-02-09T04:43:57	5	4	1004	2
29413	2019-02-09T04:57:28	5	4	1001	4
29414	2019-02-09T05:02:58	5	5	1002	1
29415	2019-02-09T05:05:27	5	5	1004	4
29416	2019-02-09T05:08:37	5	5	1004	3
29417	2019-02-09T05:10:06	5	5	1001	1
29418	2019-02-09T05:12:06	5	5	1001	2
29419	2019-02-09T05:22:09	5	5	1002	1
29420	2019-02-09T05:23:16	5	5	1001	4
29421	2019-02-09T05:35:34	5	5	1002	3
29422	2019-02-09T05:37:29	5	5	1002	3
29423	2019-02-09T05:45:50	5	5	1001	2
29424	2019-02-09T05:51:00	5	5	1001	4
29425	2019-02-09T05:56:35	5	5	1001	2
29426	2019-02-09T05:59:37	5	5	1002	3
29427	2019-02-09T06:01:45	5	6	1001	1
29428	2019-02-09T06:04:32	5	6	1001	3
29429	2019-02-09T06:09:22	5	6	1002	3
29430	2019-02-09T06:10:46	5	6	1002	3
29431	2019-02-09T06:13:03	5	6	1004	4
29432	2019-02-09T06:17:55	5	6	1001	4
29433	2019-02-09T06:18:10	5	6	1001	3
29434	2019-02-09T06:24:09	5	6	1001	2
29435	2019-02-09T06:26:39	5	6	1001	2
29436	2019-02-09T06:26:57	5	6	1004	2
29437	2019-02-09T06:37:33	5	6	1001	1
29438	2019-02-09T06:39:01	5	6	1001	2
29439	2019-02-09T06:45:28	5	6	1004	2
29440	2019-02-09T06:57:12	5	6	1001	3
29441	2019-02-09T07:02:34	5	7	1001	2
29442	2019-02-09T07:04:57	5	7	1004	1
29443	2019-02-09T07:05:33	5	7	1001	3
29444	2019-02-09T07:06:51	5	7	1001	4
29445	2019-02-09T07:07:40	5	7	1002	1
29446	2019-02-09T07:07:46	5	7	1001	2
29447	2019-02-09T07:09:11	5	7	1001	1
29448	2019-02-09T07:11:10	5	7	1001	1
29449	2019-02-09T07:11:33	5	7	1001	2
29450	2019-02-09T07:12:37	5	7	1002	2
29451	2019-02-09T07:13:02	5	7	1001	2
29452	2019-02-09T07:14:00	5	7	1002	2
29453	2019-02-09T07:14:29	5	7	1001	1
29454	2019-02-09T07:14:36	5	7	1001	3
29455	2019-02-09T07:17:50	5	7	1001	4
29456	2019-02-09T07:24:40	5	7	1001	2
29457	2019-02-09T07:24:59	5	7	1003	4
29458	2019-02-09T07:26:05	5	7	1002	2
29459	2019-02-09T07:27:03	5	7	1001	4
29460	2019-02-09T07:29:18	5	7	1004	3
29461	2019-02-09T07:31:43	5	7	1001	2
29462	2019-02-09T07:35:04	5	7	1001	2
