CustomerID	Date	Time	ChannelID	ProductID	DealerID	RecipientID	Explorer	Returned	Duration	Clicks	Pieces	Discount
000321310	20170202	021553	I	4	9999	000321310	Netscape            	N	1748	92	1	0
000276297	20170201	211556	I	5	9997	000276297	Other               	N	1306	72	1	10
000109509	20170202	013505	T	1	1025	000109509	Internet Explorer   	N	409	54	2	0
000109509	20170207	014122	T	1	1025	000109509	Internet Explorer   	Y	409	54	2	0
000779591	20170202	225838	T	9	1035	000779591	Netscape            	N	451	38	1	10
000548321	20170202	000353	I	2	9995	000548321	Internet Explorer   	N	328	14	1	0
000000868	20170202	091320	T	8	1000	000000868	Internet Explorer   	N	1435	91	1	0
000764860	20170202	134507	I	2	9996	000764860	Netscape            	N	1379	93	1	0
000725253	20170202	043753	I	3	9999	000725253	Internet Explorer   	N	590	60	1	10
000084134	20170202	162734	I	4	9996	000084134	Netscape            	N	522	35	1	5
000306421	20170202	024118	I	5	9995	000306421	Other               	N	466	44	1	5
000054774	20170202	021303	S	9	1037	000054774	Netscape            	N	507	52	8	0
000601632	20170202	114344	S	8	1003	000601632	Netscape            	N	312	30	1	0
000493565	20170202	130411	I	5	9996	000493565	Internet Explorer   	N	581	23	1	5
000257791	20170202	144441	I	4	9999	000257791	Netscape            	N	1602	84	2	10
000756745	20170202	212731	S	10	1000	000756745	Internet Explorer   	N	331	57	1	0
000179267	20170202	210320	I	2	9998	000179267	Internet Explorer   	N	1526	67	3	10
000554757	20170202	062556	I	6	9996	000554757	Internet Explorer   	N	1630	98	2	0
000438056	20170202	150148	I	4	9999	000438056	Internet Explorer   	N	571	34	2	5
000438056	20170210	021519	I	4	9999	000438056	Internet Explorer   	Y	571	34	2	5
000766084	20170201	202712	S	4	1034	000766084	Internet Explorer   	N	1595	91	1	10
000474965	20170202	181127	S	10	1006	000474965	Internet Explorer   	N	1578	60	1	10
000693977	20170202	101940	I	2	9998	000693977	Netscape            	N	393	55	2	0
000329019	20170202	052013	I	9	9995	000329019	Internet Explorer   	N	448	61	1	0
000573318	20170202	203922	I	1	9995	000573318	Netscape            	N	1748	72	1	5
000509413	20170202	115207	S	3	1038	000509413	Internet Explorer   	N	535	48	1	0
000518785	20170202	223240	I	3	9996	000518785	Internet Explorer   	N	384	22	2	5
000699144	20170202	140709	I	10	9999	000699144	Internet Explorer   	N	529	63	11	10
000335251	20170202	082249	I	1	9996	000335251	Internet Explorer   	N	457	57	2	10
000335251	20170208	072046	I	1	9996	000335251	Internet Explorer   	Y	457	57	2	10
000129955	20170202	092706	I	7	9999	000129955	Internet Explorer   	N	1746	59	2	0
000007539	20170202	082405	T	3	1021	000007539	Internet Explorer   	N	550	58	1	5
000007539	20170206	060627	T	3	1021	000007539	Internet Explorer   	Y	550	58	1	5
000040819	20170202	095530	I	10	9996	000040819	Other               	N	523	47	1	5
000243276	20170202	085846	I	2	9998	000243276	Netscape            	N	452	62	1	5
000542753	20170202	032603	I	8	9999	000542753	Netscape            	N	530	31	1	0
000363239	20170202	184755	I	4	9997	000363239	Other               	N	343	34	1	0
000654461	20170202	074557	I	8	9999	000654461	Other               	N	469	39	1	5
000473156	20170202	130453	I	10	9996	000473156	Netscape            	N	1371	82	4	10
000199618	20170202	032040	I	2	9998	000199618	Internet Explorer   	N	337	26	1	5
000384061	20170202	123506	T	6	1008	000384061	Internet Explorer   	N	450	30	1	10
000151191	20170202	002245	I	5	9998	000151191	Internet Explorer   	N	1482	51	2	0
000589386	20170202	095327	I	2	9998	000589386	Internet Explorer   	N	325	25	1	10
000244461	20170202	033019	I	8	9997	000244461	Internet Explorer   	N	389	42	1	10
000701487	20170201	204032	T	2	1026	000701487	Internet Explorer   	N	507	48	2	10
000123754	20170201	220719	I	6	9997	000123754	Netscape            	N	321	51	7	10
000272284	20170201	230516	I	8	9999	000272284	Internet Explorer   	N	462	33	1	0
000108285	20170202	182151	I	3	9999	000108285	Internet Explorer   	N	463	29	1	10
000357429	20170202	010750	T	10	1038	000357429	Internet Explorer   	N	551	54	1	5
000661927	20170202	195601	I	2	9996	000661927	Internet Explorer   	N	511	40	1	5
000780764	20170202	212501	I	2	9999	000780764	Internet Explorer   	N	412	43	2	5
000832587	20170202	175521	S	10	1031	000348597	Internet Explorer   	N	1492	96	2	5
000444998	20170202	170006	I	10	9995	000444998	Internet Explorer   	N	310	38	10	10
000172060	20170201	203800	I	9	9995	000172060	Netscape            	N	430	57	1	0
000172060	20170203	064648	I	9	9995	000172060	Netscape            	Y	430	57	1	0
000799186	20170201	202036	I	3	9997	000799186	Internet Explorer   	N	364	46	7	0
000713176	20170202	150039	T	9	1014	000522280	Internet Explorer   	N	515	53	1	5
000428519	20170202	150638	I	8	9997	000428519	Internet Explorer   	N	543	35	1	10
000246556	20170202	000908	I	9	9998	000246556	Internet Explorer   	N	451	25	1	10
000117194	20170202	153259	T	10	1024	000117194	Internet Explorer   	N	466	26	1	10
000117194	20170207	145718	T	10	1024	000117194	Internet Explorer   	Y	466	26	1	10
000416754	20170202	160421	I	8	9998	000416754	Other               	N	555	46	1	0
000606753	20170202	032729	I	6	9995	000606753	Internet Explorer   	N	305	50	2	0
000068504	20170202	003912	I	6	9998	000068504	Other               	N	1393	89	6	0
000382600	20170202	120803	I	7	9996	000382600	Internet Explorer   	N	438	25	2	10
000278360	20170202	234758	I	3	9998	000278360	Internet Explorer   	N	452	23	1	5
000060508	20170202	091505	I	8	9995	000060508	Internet Explorer   	N	1223	71	3	5
000423988	20170201	211421	T	5	1012	000423988	Netscape            	N	472	58	2	10
000839362	20170202	044415	T	6	1035	000839362	Other               	N	1359	55	1	10
000521777	20170202	164126	I	8	9997	000521777	Netscape            	N	1510	74	1	0

000421756	20170202	223032	I	10	9999	000421756	Internet Explorer   	N	476	59	1	5
000166744	20170202	042006	I	7	9998	000166744	Internet Explorer   	N	1514	96	2	0
000553703	20170202	010922	I	10	9997	000553703	Internet Explorer   	N	320	28	3	5
000817550	20170202	042339	I	8	9995	000817550	Netscape            	N	1659	82	2	5
000398315	20170202	183024	I	3	9998	000398315	Internet Explorer   	N	381	37	1	0
000732064	20170202	165300	I	5	9995	000732064	Internet Explorer   	N	437	54	2	10
000687615	20170202	005051	I	7	9995	000687615	Internet Explorer   	N	1625	59	3	10
000713097	20170202	172945	I	3	9998	000713097	Internet Explorer   	N	1564	80	1	10
000808084	20170202	023937	U	4	1007	000808084	Other               	N	495	35	1	5
000164055	20170201	232546	S	2	1000	000164055	Internet Explorer   	N	569	18	2	0
000051695	20170202	102348	I	6	9997	000051695	Internet Explorer   	N	492	19	1	10
000616901	20170202	013810	T	3	1006	000616901	Internet Explorer   	N	304	10	2	10
000170287	20170202	152827	I	2	9998	000170287	Internet Explorer   	N	337	47	10	5
000127096	20170202	085152	I	2	9996	000127096	Internet Explorer   	N	420	14	1	10
000313894	20170202	123818	I	10	9997	000313894	Internet Explorer   	N	1307	90	1	10
000701553	20170202	154620	T	8	1021	000701553	Netscape            	N	483	52	1	0
000423675	20170201	223510	I	7	9997	000423675	Internet Explorer   	N	512	66	1	0
000590854	20170202	111818	I	4	9999	000590854	Other               	N	339	21	1	0
000314384	20170202	051906	I	2	9997	000314384	Internet Explorer   	N	458	53	1	10
000638498	20170202	042840	S	6	1011	000638498	Netscape            	N	1732	99	1	0
000575730	20170201	223858	I	4	9997	000575730	Netscape            	N	1599	67	1	5
000050203	20170202	191421	T	8	1014	000050203	Internet Explorer   	N	391	34	1	5
000743959	20170202	030920	S	1	1037	000743959	Internet Explorer   	N	1706	77	1	0
000760630	20170202	061255	I	10	9995	000760630	Netscape            	N	1613	101	2	5
000845579	20170202	052910	I	9	9999	000845579	Other               	N	431	36	1	10
000103529	20170202	015546	I	10	9996	000103529	Internet Explorer   	N	589	50	8	10
000162132	20170201	204759	I	3	9996	000162132	Netscape            	N	327	22	1	10
000302404	20170202	055353	I	10	9997	000302404	Internet Explorer   	N	353	22	1	0
000604741	20170201	202135	T	5	1002	000604741	Internet Explorer   	N	403	38	1	0
000470390	20170202	060137	I	3	9995	000470390	Netscape            	N	445	36	1	10
000107757	20170202	144543	I	4	9997	000107757	Internet Explorer   	N	367	40	1	5
000341058	20170202	183347	I	7	9997	000341058	Netscape            	N	474	52	1	10
000594146	20170202	170826	I	10	9997	000594146	Internet Explorer   	N	563	50	1	5
000632284	20170202	085249	I	2	9997	000632284	Netscape            	N	579	25	2	10
000439386	20170202	010322	I	4	9995	000439386	Internet Explorer   	N	432	23	1	5
000356676	20170202	124132	I	3	9996	000356676	Internet Explorer   	N	446	55	1	5
000452894	20170202	122743	I	6	9995	000452894	Other               	N	1358	67	1	10
000328360	20170202	194039	U	3	1019	000328360	Internet Explorer   	N	469	25	1	10
000534838	20170202	073247	I	7	9999	000534838	Internet Explorer   	N	1718	90	1	5
000193371	20170202	021448	S	6	1025	000193371	Other               	N	543	44	1	10
000684157	20170202	093337	I	7	9998	000684157	Other               	N	309	30	2	10
000681331	20170202	095901	I	1	9997	000681331	Internet Explorer   	N	566	59	1	5
000079475	20170202	112644	U	5	1017	000079475	Internet Explorer   	N	312	54	1	0
000338646	20170202	001246	I	3	9998	000338646	Netscape            	N	404	29	1	5
000706314	20170201	214353	T	5	1030	000706314	Other               	N	338	13	1	0
000617551	20170202	063425	I	5	9998	000617551	Netscape            	N	1260	61	5	0
000730575	20170202	050131	I	8	9997	000730575	Internet Explorer   	N	329	44	1	5
000843150	20170202	053908	I	2	9998	000843150	Internet Explorer   	N	469	24	1	10
000442916	20170202	102932	I	10	9997	000442916	Netscape            	N	1743	59	1	10
000279279	20170202	043423	T	2	1018	000279279	Netscape            	N	1325	72	1	5
000210840	20170202	051604	I	1	9998	000210840	Internet Explorer   	N	358	54	1	10
000578445	20170202	130717	I	8	9997	000578445	Internet Explorer   	N	378	45	2	10
000793433	20170202	104040	I	9	9997	000793433	Internet Explorer   	N	583	20	1	5
000556464	20170202	074836	I	10	9999	000556464	Netscape            	N	566	21	7	5
000307576	20170202	181002	I	1	9998	000307576	Netscape            	N	340	58	1	0
000676196	20170202	211144	I	5	9998	000676196	Other               	N	560	56	10	10
000797858	20170202	051938	I	5	9997	000797858	Internet Explorer   	N	379	45	1	0
000490070	20170202	034522	I	1	9998	000490070	Other               	N	542	19	1	5
000835369	20170202	153703	I	1	9997	000835369	Netscape            	N	542	61	2	5
000208234	20170202	090249	I	4	9995	000208234	Netscape            	N	1471	89	1	0
000412205	20170202	161451	I	9	9995	000412205	Internet Explorer   	N	585	25	1	0
000468922	20170202	043959	I	10	9997	000468922	Internet Explorer   	N	401	15	4	5
000509221	20170202	032920	U	8	1019	000509221	Netscape            	N	1726	89	1	5
000503322	20170202	131501	I	2	9996	000503322	Internet Explorer   	N	567	44	1	5
000148705	20170202	201341	I	6	9998	000148705	Netscape            	N	483	40	1	5
000157325	20170202	175406	I	3	9996	000305304	Internet Explorer   	N	547	22	1	5
000157325	20170210	005224	I	3	9996	000305304	Internet Explorer   	Y	547	22	1	5
000047617	20170202	065840	I	3	9995	000047617	Other               	N	416	28	1	0
000626233	20170201	231905	I	10	9997	000626233	Internet Explorer   	N	456	22	1	0
000317412	20170202	112007	I	6	9999	000317412	Internet Explorer   	N	586	36	2	5
000307316	20170202	133444	T	1	1018	000307316	Internet Explorer   	N	344	12	1	5
000094467	20170202	181711	I	4	9995	000094467	Other               	N	343	29	1	5
000411508	20170202	135030	S	9	1006	000411508	Netscape            	N	499	45	1	0
000523743	20170202	231108	I	10	9997	000523743	Internet Explorer   	N	1372	69	1	10
000754456	20170202	164112	I	7	9999	000754456	Netscape            	N	356	14	1	0
000267609	20170202	173700	I	7	9996	000267609	Netscape            	N	346	12	2	0
000544340	20170202	110145	T	5	1013	000544340	Internet Explorer   	N	1599	98	1	5
000464578	20170202	160438	I	5	9998	000464578	Netscape            	N	1302	83	2	5
000796748	20170202	090024	I	6	9996	000796748	Internet Explorer   	N	481	50	2	5
000041781	20170202	060201	I	4	9997	000041781	Internet Explorer   	N	1703	102	1	0
000762105	20170201	220253	I	3	9999	000762105	Internet Explorer   	N	1798	94	1	0
000211982	20170202	040928	I	2	9997	000211982	Internet Explorer   	N	516	52	1	5
000782897	20170202	210357	I	8	9998	000782897	Internet Explorer   	N	578	21	1	5
000021127	20170201	220048	I	6	9995	000021127	Internet Explorer   	N	1754	70	1	10
000296940	20170202	151127	S	5	1007	000296940	Internet Explorer   	N	476	62	1	0
000207434	20170202	194201	I	9	9995	000207434	Internet Explorer   	N	545	45	2	10
000310617	20170202	105219	I	2	9995	000368858	Internet Explorer   	N	305	45	1	0
000436621	20170202	205352	I	10	9996	000436621	Internet Explorer   	N	500	62	1	10
000355397	20170201	222611	T	5	1025	000355397	Internet Explorer   	N	582	32	1	10
000340845	20170202	161831	I	2	9995	000340845	Internet Explorer   	N	350	52	5	10
000669657	20170201	215829	I	10	9998	000669657	Netscape            	N	313	49	2	10
000181045	20170202	202636	I	1	9998	000181045	Other               	N	478	19	1	0
000823667	20170202	183720	I	7	9998	000823667	Internet Explorer   	N	1340	54	2	0
000823667	20170203	174221	I	7	9998	000823667	Internet Explorer   	Y	1340	54	2	0
000366539	20170202	111634	I	7	9997	000366539	Other               	N	1689	61	1	10
000750160	20170202	174125	I	4	9996	000750160	Internet Explorer   	N	492	42	2	10
000715839	20170202	090146	I	9	9998	000715839	Internet Explorer   	N	386	34	2	5
000479882	20170202	162533	T	6	1037	000479882	Internet Explorer   	N	345	26	4	10
000496222	20170202	083839	I	7	9997	000496222	Internet Explorer   	N	467	62	2	0
000590536	20170202	185344	I	4	9996	000590536	Netscape            	N	314	39	1	10
000574608	20170202	180742	T	1	1000	000574608	Other               	N	398	42	1	10
000815014	20170202	021252	I	6	9997	000815014	Internet Explorer   	N	437	22	2	10
000287295	20170202	190905	I	2	9997	000287295	Internet Explorer   	N	570	23	2	5
000808151	20170202	133617	I	8	9999	000808151	Internet Explorer   	N	1509	82	1	10
000419597	20170202	003709	S	10	1008	000419597	Internet Explorer   	N	449	43	2	5
000492993	20170201	223412	I	7	9996	000492993	Internet Explorer   	N	1567	88	1	5
000058695	20170202	080140	I	5	9995	000058695	Internet Explorer   	N	393	50	1	0
000058695	20170208	174821	I	5	9995	000058695	Internet Explorer   	Y	393	50	1	0
000209447	20170202	132612	I	10	9997	000209447	Internet Explorer   	N	319	20	1	10
000742332	20170202	170727	T	3	1035	000742332	Netscape            	N	503	30	1	10
000577182	20170201	203615	U	1	1021	000577182	Netscape            	N	320	28	1	0
000427419	20170202	174459	I	7	9995	000427419	Internet Explorer   	N	1693	56	1	10
000725028	20170202	083524	I	6	9995	000725028	Internet Explorer   	N	577	42	1	5
000526584	20170202	064929	I	4	9998	000526584	Internet Explorer   	N	384	36	1	5
000115033	20170202	051839	I	7	9998	000115033	Internet Explorer   	N	510	41	1	5
000026964	20170202	095848	I	6	9997	000026964	Other               	N	545	23	2	5
000695356	20170202	122638	I	7	9995	000695356	Internet Explorer   	N	453	35	1	0
000210477	20170202	193115	T	3	1016	000210477	Netscape            	N	556	56	1	10
000729326	20170202	085621	S	9	1010	000729326	Internet Explorer   	N	326	36	1	5
000614606	20170202	211513	T	1	1020	000614606	Internet Explorer   	N	331	42	1	10
000788163	20170201	211630	T	9	1024	000788163	Internet Explorer   	N	307	38	2	10
000023607	20170202	133836	I	9	9997	000023607	Other               	N	435	25	1	5
000844787	20170202	145953	I	5	9995	000844787	Internet Explorer   	N	1280	66	9	0
000679104	20170202	004508	I	10	9997	000679104	Internet Explorer   	N	393	18	1	5
000709741	20170201	203437	I	1	9999	000709741	Internet Explorer   	N	363	38	1	5
000214408	20170202	154741	I	4	9998	000214408	Internet Explorer   	N	500	53	1	5
000399423	20170202	063309	U	3	1033	000399423	Internet Explorer   	N	378	45	1	5
000675043	20170202	234605	S	2	1019	000675043	Internet Explorer   	N	434	38	1	10
000116921	20170202	140603	I	6	9996	000116921	Internet Explorer   	N	551	35	1	0
000331521	20170202	035611	I	8	9997	000331521	Internet Explorer   	N	1603	95	1	10
000399801	20170202	012449	I	7	9999	000399801	Internet Explorer   	N	407	39	6	5
000490869	20170201	234304	I	5	9996	000490869	Internet Explorer   	N	544	60	2	5
000200345	20170202	094237	I	8	9996	000200345	Internet Explorer   	N	598	24	1	0
000633723	20170202	043730	I	4	9998	000633723	Internet Explorer   	N	1593	58	1	10
000787910	20170202	075154	I	6	9996	000787910	Netscape            	N	574	51	1	10
000610886	20170202	091422	I	4	9998	000610886	Netscape            	N	457	33	1	0
000461096	20170202	161315	I	6	9995	000461096	Other               	N	445	50	1	5
000060198	20170202	131727	I	3	9998	000060198	Internet Explorer   	N	553	55	1	10
000638122	20170201	201939	I	10	9996	000638122	Internet Explorer   	N	1453	59	6	10
000463736	20170201	204727	I	8	9998	000463736	Internet Explorer   	N	515	36	1	10
000775787	20170202	032918	I	4	9997	000775787	Other               	N	1363	83	1	5
000560131	20170202	074957	I	3	9999	000560131	Internet Explorer   	N	318	11	2	5
000792310	20170202	183157	I	6	9996	000792310	Internet Explorer   	N	1274	57	1	5
000014777	20170202	071302	S	8	1025	000014777	Netscape            	N	406	60	1	10
000763654	20170202	193938	T	4	1028	000763654	Internet Explorer   	N	441	56	1	10
000155673	20170202	121402	I	3	9997	000155673	Internet Explorer   	N	483	30	1	5
000800956	20170202	111134	I	9	9997	000800956	Internet Explorer   	N	410	27	9	10
000407485	20170202	165837	I	6	9999	000407485	Internet Explorer   	N	459	55	1	5
000482903	20170202	155036	I	3	9999	000482903	Internet Explorer   	N	426	41	1	0
000795177	20170202	172508	I	4	9995	000795177	Netscape            	N	599	42	1	10
000068253	20170202	084051	I	9	9996	000068253	Other               	N	334	40	1	10
000389523	20170202	062656	I	1	9996	000389523	Netscape            	N	524	35	1	10
000142595	20170202	160545	I	9	9998	000142595	Internet Explorer   	N	371	48	1	5
000144293	20170201	214732	I	8	9998	000144293	Internet Explorer   	N	431	47	1	0
000144293	20170209	062938	I	8	9998	000144293	Internet Explorer   	Y	431	47	1	0
000084274	20170202	073541	I	4	9997	000084274	Internet Explorer   	N	578	23	1	10
000513923	20170202	051148	I	1	9997	000513923	Internet Explorer   	N	568	62	1	10
000513923	20170204	164913	I	1	9997	000513923	Internet Explorer   	Y	568	62	1	10
000841442	20170202	073525	I	4	9998	000841442	Internet Explorer   	N	417	28	2	10
000623176	20170202	130729	I	4	9998	000588996	Netscape            	N	368	13	1	10
000407421	20170202	075911	I	9	9996	000407421	Internet Explorer   	N	485	31	1	5
000141679	20170202	003855	I	6	9997	000141679	Netscape            	N	531	18	2	5
000464825	20170202	104303	I	5	9995	000464825	Internet Explorer   	N	1204	86	2	0
000712114	20170202	225643	I	3	9999	000712114	Netscape            	N	477	53	1	10
000396287	20170202	221838	I	4	9998	000396287	Other               	N	450	33	2	10
000176463	20170202	154906	I	1	9997	000176463	Internet Explorer   	N	595	42	1	10
000664932	20170201	204133	I	8	9997	000664932	Internet Explorer   	N	1562	79	2	10
000596888	20170202	112855	I	10	9996	000596888	Internet Explorer   	N	330	39	10	5
000328606	20170201	224758	T	4	1018	000328606	Other               	N	531	24	2	0
000205222	20170202	031048	I	10	9995	000205222	Internet Explorer   	N	487	20	1	5
000351889	20170202	123202	I	10	9996	000351889	Internet Explorer   	N	436	28	1	0
000279366	20170202	202235	I	4	9996	000279366	Netscape            	N	452	52	2	0
000809135	20170201	203903	I	3	9998	000809135	Netscape            	N	385	37	10	10
000408526	20170202	010954	T	3	1009	000408526	Internet Explorer   	N	1374	83	1	5
000339540	20170202	124322	I	9	9999	000339540	Other               	N	343	56	1	5
000430954	20170202	215721	I	3	9995	000430954	Netscape            	N	480	37	1	5
000010284	20170202	185538	S	8	1024	000010284	Internet Explorer   	N	578	34	3	10
000737692	20170201	233243	I	10	9998	000737692	Internet Explorer   	N	575	39	1	0
000652396	20170202	220611	I	3	9998	000652396	Netscape            	N	312	39	1	5
000432686	20170201	204418	I	3	9997	000432686	Netscape            	N	1366	75	1	0
000827606	20170201	224319	I	5	9996	000827606	Netscape            	N	382	56	2	10
000426840	20170202	111657	U	4	1001	000426840	Internet Explorer   	N	1400	79	1	10
000326078	20170202	041031	I	8	9998	000326078	Netscape            	N	343	41	1	10
000846755	20170202	004308	I	4	9996	000846755	Internet Explorer   	N	597	34	2	5
000151367	20170201	213928	U	8	1037	000151367	Internet Explorer   	N	360	60	1	0
000319238	20170202	225325	I	1	9999	000319238	Netscape            	N	1555	64	1	0
000253488	20170202	143533	I	8	9996	000253488	Internet Explorer   	N	442	52	1	5
000658640	20170202	172327	I	8	9999	000658640	Internet Explorer   	N	587	51	1	10
000735773	20170201	204723	S	7	1016	000735773	Internet Explorer   	N	599	29	1	0
000704624	20170202	165005	I	2	9996	000704624	Internet Explorer   	N	570	19	1	5
000839771	20170202	220626	I	10	9995	000839771	Netscape            	N	1777	104	1	0
000474407	20170202	114009	I	4	9998	000474407	Internet Explorer   	N	443	32	1	0
000112353	20170202	105412	T	3	1009	000112353	Netscape            	N	443	17	2	0
000732599	20170202	062844	I	2	9997	000732599	Internet Explorer   	N	403	44	2	10
000454176	20170202	211252	I	3	9999	000454176	Internet Explorer   	N	518	24	1	10
000167629	20170202	081713	I	6	9999	000167629	Netscape            	N	576	35	1	0
000191666	20170202	081959	T	10	1007	000191666	Internet Explorer   	N	1467	59	1	10
000480916	20170202	113106	T	3	1016	000480916	Netscape            	N	545	25	1	0
000149769	20170202	222058	S	10	1006	000149769	Internet Explorer   	N	352	32	1	10
000050448	20170202	101932	I	6	9997	000050448	Netscape            	N	354	59	1	10
000528034	20170202	194136	T	10	1030	000528034	Internet Explorer   	N	486	26	1	5
000416496	20170202	183830	T	6	1003	000416496	Internet Explorer   	N	360	54	2	10
000612663	20170202	200414	I	3	9996	000612663	Other               	N	598	58	1	0
000293770	20170202	152413	I	7	9999	000293770	Internet Explorer   	N	590	35	1	5
000485352	20170202	091624	I	6	9999	000485352	Other               	N	544	28	1	0
000591388	20170202	234904	I	5	9999	000591388	Internet Explorer   	N	423	23	1	0
000000868	20170202	235013	I	9	9995	000000868	Other               	N	508	36	1	5
000000868	20170204	185225	I	9	9995	000000868	Other               	Y	508	36	1	5
000320628	20170202	015449	I	4	9999	000320628	Netscape            	N	408	14	1	5
000634856	20170202	190648	I	6	9999	000634856	Internet Explorer   	N	1688	57	2	10
000823362	20170202	203228	I	7	9997	000823362	Internet Explorer   	N	532	37	1	0
000050655	20170202	073904	I	5	9997	000050655	Internet Explorer   	N	348	55	2	10
000572889	20170202	032426	T	3	1038	000572889	Other               	N	504	52	1	5
000017867	20170201	231142	I	3	9995	000017867	Internet Explorer   	N	1435	66	2	10
000587555	20170202	000149	I	10	9996	000587555	Internet Explorer   	N	493	52	1	0
000797173	20170201	210908	I	7	9996	000797173	Internet Explorer   	N	489	53	1	5
000675028	20170202	061809	U	4	1037	000675028	Internet Explorer   	N	394	26	2	10
000590748	20170202	070100	I	9	9999	000590748	Internet Explorer   	N	513	57	1	5
000343223	20170201	201703	I	8	9999	000343223	Internet Explorer   	N	561	19	1	10
000381452	20170202	100036	I	6	9997	000381452	Internet Explorer   	N	353	25	1	0
000434685	20170202	192256	I	4	9997	000434685	Internet Explorer   	N	336	16	1	5
000622454	20170202	060031	I	4	9995	000622454	Internet Explorer   	N	546	30	1	10
000506076	20170201	221453	I	4	9999	000506076	Netscape            	N	390	26	2	5
000340685	20170202	134513	T	7	1005	000340685	Internet Explorer   	N	537	39	1	0
000585842	20170201	221004	I	4	9997	000585842	Netscape            	N	388	43	1	5
000429395	20170202	115600	I	10	9998	000429395	Netscape            	N	569	66	1	10
000492139	20170202	051038	I	9	9998	000042824	Internet Explorer   	N	354	60	1	5
000677098	20170201	234003	I	9	9997	000677098	Internet Explorer   	N	531	51	1	0
000677098	20170209	105211	I	9	9997	000677098	Internet Explorer   	Y	531	51	1	0
000711510	20170202	141726	I	1	9998	000711510	Netscape            	N	564	19	1	0
000429458	20170201	224502	I	4	9996	000429458	Internet Explorer   	N	1515	54	1	0
000333580	20170202	011657	I	8	9998	000333580	Internet Explorer   	N	1456	89	1	10
000483150	20170201	210054	I	9	9999	000483150	Other               	N	421	62	1	0
000650545	20170202	024725	I	4	9998	000650545	Netscape            	N	415	42	1	10
000489200	20170202	014132	I	4	9997	000431400	Netscape            	N	449	46	1	10
000489200	20170206	082924	I	4	9997	000431400	Netscape            	Y	449	46	1	10
000800911	20170201	234149	I	1	9999	000800911	Internet Explorer   	N	357	17	1	0
000772697	20170202	171955	I	4	9999	000772697	Internet Explorer   	N	333	15	1	5
000781891	20170202	064628	I	2	9998	000781891	Internet Explorer   	N	348	54	1	0
000659980	20170202	022054	T	5	1030	000659980	Internet Explorer   	N	580	23	2	5
000659980	20170202	084256	T	5	1030	000659980	Internet Explorer   	Y	580	23	2	5
000309694	20170201	214436	I	9	9996	000309694	Other               	N	550	64	2	10
000264167	20170202	110935	I	7	9997	000264167	Internet Explorer   	N	507	61	1	10
000695696	20170202	010622	I	4	9996	000695696	Internet Explorer   	N	412	46	2	10
000002848	20170202	180530	I	1	9997	000002848	Internet Explorer   	N	395	48	1	0
000423459	20170202	113249	I	5	9995	000423459	Netscape            	N	438	63	1	5
000334713	20170202	051400	I	7	9996	000334713	Internet Explorer   	N	320	27	1	10
000493524	20170202	010515	I	5	9995	000493524	Netscape            	N	555	27	1	0
000541631	20170202	162907	I	3	9997	000541631	Other               	N	321	59	1	5
000059821	20170202	233408	I	10	9995	000059821	Other               	N	519	49	1	10
000176164	20170202	173344	U	7	1037	000176164	Internet Explorer   	N	320	13	2	10
000223003	20170202	212141	U	7	1007	000223003	Internet Explorer   	N	1762	65	1	0
000679874	20170202	090042	S	5	1037	000679874	Internet Explorer   	N	305	37	2	0
000610469	20170202	142402	I	3	9998	000610469	Netscape            	N	1248	77	1	0
000251846	20170202	220133	I	10	9999	000251846	Other               	N	1665	81	1	10
000761004	20170202	104503	I	1	9997	000761004	Netscape            	N	445	16	1	0
000769735	20170202	044313	I	8	9997	000769735	Internet Explorer   	N	503	38	1	10
000733335	20170202	102816	T	4	1005	000733335	Internet Explorer   	N	465	36	1	10
000457856	20170202	175400	I	3	9998	000457856	Internet Explorer   	N	471	54	1	5
000531104	20170202	143405	T	4	1038	000531104	Netscape            	N	353	12	1	0
000777181	20170202	052816	T	1	1032	000777181	Internet Explorer   	N	490	24	1	5
000143468	20170202	001415	I	7	9996	000143468	Internet Explorer   	N	415	24	1	10
000020834	20170202	141029	I	3	9996	000020834	Other               	N	438	23	1	0
000112785	20170201	214027	I	3	9998	000112785	Other               	N	371	35	1	5
000117522	20170202	135424	I	4	9996	000117522	Internet Explorer   	N	548	40	2	0
000703118	20170202	211841	T	2	1003	000703118	Internet Explorer   	N	470	44	1	5
000059887	20170202	101904	I	5	9995	000059887	Netscape            	N	545	29	1	0
000485398	20170202	041720	I	9	9997	000485398	Netscape            	N	417	20	2	10
000536983	20170202	202414	T	10	1028	000536983	Internet Explorer   	N	432	30	1	5
000804331	20170202	002855	T	9	1030	000804331	Internet Explorer   	N	542	57	1	10
000840914	20170202	084903	I	1	9998	000840914	Internet Explorer   	N	447	23	1	0
000536203	20170202	022837	I	9	9999	000536203	Netscape            	N	1296	63	11	10
000559443	20170201	215042	S	7	1039	000559443	Internet Explorer   	N	450	43	1	10
000095674	20170202	064503	I	6	9995	000095674	Netscape            	N	552	58	2	10
000335255	20170202	114524	I	5	9996	000335255	Internet Explorer   	N	436	41	1	5
000398938	20170202	183829	I	1	9996	000398938	Internet Explorer   	N	436	34	2	5
000711230	20170202	184751	I	8	9996	000711230	Internet Explorer   	N	1429	78	2	0
000733245	20170202	210541	I	2	9995	000733245	Internet Explorer   	N	426	63	1	0
000111027	20170202	204442	I	9	9999	000111027	Internet Explorer   	N	445	38	1	0
