ID	DATUM	TAG	STUNDE	STATION	KARTENART
2609	2018-12-31T18:28:29	1	18	1002	1001
2612	2019-12-09T02:57:19	1	2	1001	1002
2615	2019-04-05T12:57:52	5	12	1003	1002
2618	2019-07-15T08:31:10	1	8	1003	1001
2621	2019-07-29T20:13:15	1	20	1001	1003
2624	2019-07-08T08:07:28	1	8	1000	1000
2627	2019-08-14T08:15:23	3	8	1002	1000
2630	2019-09-12T08:17:58	4	8	1003	1001
2633	2019-03-25T06:59:17	1	6	1001	1000
2636	2019-12-26T07:06:41	4	7	1001	1000
2639	2019-05-16T05:20:02	4	5	1003	1001
2642	2019-07-31T19:35:14	3	19	1000	1003
2645	2019-03-01T05:36:03	5	5	1000	1000
2648	2019-12-03T04:09:15	2	4	1000	1001
2651	2019-05-22T07:11:52	3	7	1000	1000
2654	2019-03-19T09:57:31	2	9	1000	1000
2657	2019-08-01T08:55:39	4	8	1001	1001
2660	2019-02-05T06:24:17	2	6	1001	1000
2663	2019-05-13T02:27:20	1	2	1001	1001
2666	2019-06-11T17:14:19	2	17	1001	1000
2669	2019-08-12T12:09:19	1	12	1003	1000
2672	2019-09-24T19:03:32	2	19	1001	1000
2675	2019-09-12T09:49:55	4	9	1000	1000
2678	2019-11-12T06:56:49	2	6	1000	1001
2681	2019-07-19T07:56:03	5	7	1000	1001
2684	2019-11-29T14:27:09	5	14	1000	1002
2687	2019-02-13T22:43:27	3	22	1002	1000
2690	2019-02-19T09:07:14	2	9	1003	1000
2693	2019-11-12T12:46:12	2	12	1001	1002
2696	2020-01-05T01:40:16	7	1	1001	1001
2699	2019-06-13T14:50:46	4	14	1000	1000
2702	2019-08-02T21:38:20	5	21	1001	1000
2705	2019-09-08T04:56:05	7	4	1000	1001
2708	2019-05-02T10:18:50	4	10	1000	1002
2711	2019-01-23T19:11:02	3	19	1000	1000
2714	2019-08-12T18:57:15	1	18	1003	1001
2717	2019-09-01T07:58:16	7	7	1003	1000
2720	2019-03-01T13:59:52	5	13	1000	1000
2723	2019-12-27T09:20:59	5	9	1002	1000
2726	2019-01-15T08:45:38	2	8	1003	1000
2729	2019-04-25T15:24:47	4	15	1001	1002
2732	2019-03-28T12:53:13	4	12	1001	1000
2735	2019-03-12T07:25:42	2	7	1000	1001
2738	2019-09-26T19:24:50	4	19	1000	1000
2741	2019-07-11T08:18:24	4	8	1001	1000
2744	2019-04-25T08:40:26	4	8	1001	1001
2747	2019-09-10T17:45:11	2	17	1001	1000
2750	2019-11-08T19:57:14	5	19	1003	1000
2753	2019-10-08T07:30:31	2	7	1000	1002
2756	2019-03-05T18:36:04	2	18	1000	1001
2759	2019-02-05T20:41:02	2	20	1000	1001
2762	2019-10-25T19:52:58	5	19	1001	1001
2765	2019-07-16T07:54:39	2	7	1000	1000
2768	2019-07-27T17:48:24	6	17	1001	1000
2771	2019-04-09T05:28:37	2	5	1000	1000
2774	2019-12-10T06:30:04	2	6	1003	1000
2777	2019-07-05T22:26:06	5	22	1000	1000
2780	2019-10-25T13:36:14	5	13	1000	1001
2783	2019-09-17T08:22:13	2	8	1000	1001
2786	2019-01-26T19:36:45	6	19	1002	1000
2789	2019-01-25T20:16:13	5	20	1000	1003
2792	2019-10-08T10:34:53	2	10	1002	1002
2795	2019-07-06T23:40:07	6	23	1001	1000
2798	2019-01-04T07:59:16	5	7	1003	1003
2801	2019-07-09T08:45:32	2	8	1001	1001
2804	2019-03-25T22:10:14	1	22	1001	1003
2807	2019-05-28T08:14:58	2	8	1003	1000
2810	2019-04-19T10:32:03	5	10	1000	1000
2813	2019-09-19T14:08:36	4	14	1001	1000
2816	2019-01-23T17:01:45	3	17	1001	1001
2819	2019-04-30T10:47:39	2	10	1001	1000
2822	2019-06-26T07:46:42	3	7	1003	1002
2825	2019-08-14T17:30:34	3	17	1003	1000
2828	2019-03-08T15:31:35	5	15	1000	1002
2831	2019-08-30T18:01:53	5	18	1001	1000
2834	2019-03-26T18:29:54	2	18	1001	1001
2837	2019-03-19T16:25:30	2	16	1001	1000
2840	2019-12-03T17:17:33	2	17	1001	1000
2843	2019-05-14T10:03:12	2	10	1000	1000
2846	2019-07-29T04:40:36	1	4	1001	1000
2849	2019-05-27T07:40:15	1	7	1000	1000
2852	2019-09-23T13:39:12	1	13	1000	1001
2855	2019-04-04T08:34:24	4	8	1000	1000
2858	2019-09-28T08:17:52	6	8	1001	1001
2861	2019-07-19T19:15:00	5	19	1000	1000
2864	2019-12-31T14:11:03	2	14	1001	1001
2867	2019-12-23T04:21:25	1	4	1001	1000
2870	2019-03-06T12:12:02	3	12	1001	1002
2873	2019-02-27T17:02:03	3	17	1003	1002
2876	2019-08-06T17:36:52	2	17	1003	1000
2879	2019-04-19T08:17:52	5	8	1001	1000
2882	2019-04-15T16:57:23	1	16	1003	1000
2885	2019-09-10T08:01:57	2	8	1003	1000
2888	2019-01-15T07:21:03	2	7	1000	1000
2891	2019-07-01T18:34:57	1	18	1003	1001
2894	2019-01-07T19:24:44	1	19	1001	1001
2897	2019-12-05T02:06:27	4	2	1000	1002
2900	2019-04-25T18:05:59	4	18	1000	1002
2903	2019-06-04T04:42:21	2	4	1001	1002
2906	2019-09-05T00:29:24	4	0	1001	1000
2909	2019-02-16T05:40:58	6	5	1001	1001
2912	2019-04-22T05:00:41	1	5	1001	1001
2915	2020-01-03T00:31:13	5	0	1003	1003
2918	2019-08-12T07:42:16	1	7	1000	1000
2921	2019-02-10T17:05:31	7	17	1000	1000
2924	2019-06-10T14:24:04	1	14	1001	1000
2927	2019-04-20T05:45:55	6	5	1001	1000
2930	2019-07-11T18:59:11	4	18	1002	1001
2933	2019-06-01T18:38:33	6	18	1001	1000
2936	2019-12-10T16:58:13	2	16	1000	1003
2939	2019-03-05T05:26:44	2	5	1001	1001
2942	2019-12-30T15:49:09	1	15	1000	1001
2945	2019-06-16T14:32:43	7	14	1001	1000
2948	2019-09-03T18:38:17	2	18	1001	1002
2951	2019-06-25T11:23:20	2	11	1001	1001
2954	2019-12-10T06:33:02	2	6	1000	1003
2957	2019-11-27T03:13:52	3	3	1001	1000
2960	2019-12-30T19:33:34	1	19	1001	1000
2963	2019-01-09T07:48:52	3	7	1000	1001
2966	2019-09-17T13:46:06	2	13	1000	1000
2969	2019-09-30T06:48:27	1	6	1000	1000
2972	2019-10-02T09:47:43	3	9	1001	1000
2975	2019-03-01T08:09:58	5	8	1001	1000
2978	2019-10-10T08:27:33	4	8	1003	1003
2981	2019-04-12T07:19:34	5	7	1000	1000
2984	2019-05-23T07:13:45	4	7	1001	1002
2987	2019-04-24T13:51:30	3	13	1003	1000
2990	2019-05-03T13:32:21	5	13	1001	1001
2993	2019-05-07T08:59:08	2	8	1001	1000
2996	2019-01-22T11:57:46	2	11	1000	1000
2999	2019-09-20T17:42:12	5	17	1000	1001
3002	2019-04-01T06:21:29	1	6	1003	1000
3005	2019-03-27T01:52:26	3	1	1000	1000
3008	2019-03-15T07:14:19	5	7	1002	1001
3011	2019-08-20T10:54:07	2	10	1000	1001
3014	2019-02-19T08:32:50	2	8	1003	1000
3017	2019-12-23T10:17:01	1	10	1000	1002
3020	2019-08-27T09:20:33	2	9	1001	1001
3023	2019-10-07T06:51:30	1	6	1002	1002
3026	2019-08-10T14:53:51	6	14	1001	1000
3029	2019-03-26T18:22:58	2	18	1003	1001
3032	2019-02-15T10:18:45	5	10	1000	1000
3035	2019-09-13T08:50:18	5	8	1000	1000
3038	2019-10-28T07:22:20	1	7	1001	1001
3041	2019-02-21T07:11:06	4	7	1001	1000
3044	2019-05-29T05:35:16	3	5	1000	1000
3047	2019-06-05T05:43:58	3	5	1000	1001
3050	2019-01-07T09:42:59	1	9	1003	1001
3053	2019-04-15T07:39:35	1	7	1000	1001
3056	2019-03-05T09:23:32	2	9	1002	1000
3059	2019-02-04T11:48:32	1	11	1001	1002
3062	2019-11-13T05:53:02	3	5	1003	1003
3065	2019-10-01T10:00:36	2	10	1000	1000
3068	2019-02-19T16:18:11	2	16	1003	1001
3071	2019-02-04T02:06:01	1	2	1000	1000
3074	2019-07-16T11:40:55	2	11	1001	1000
3077	2019-09-23T11:35:06	1	11	1000	1000
3080	2019-05-20T07:40:06	1	7	1000	1001
3083	2019-05-29T08:45:10	3	8	1001	1001
3086	2019-03-08T18:56:39	5	18	1001	1000
3089	2019-01-25T04:34:15	5	4	1001	1001
3092	2018-12-31T12:00:20	1	12	1001	1001
3095	2019-10-27T18:50:54	7	18	1003	1001
3098	2019-10-03T11:52:15	4	11	1001	1000
3101	2019-11-28T14:47:52	4	14	1000	1000
3104	2019-08-14T20:50:54	3	20	1003	1001
3107	2019-11-13T06:06:41	3	6	1000	1003
3110	2019-07-05T02:08:08	5	2	1000	1001
3113	2019-08-23T19:23:44	5	19	1000	1000
3116	2019-06-21T19:23:32	5	19	1003	1002
3119	2019-01-21T05:23:22	1	5	1000	1001
3122	2019-07-01T08:28:19	1	8	1001	1000
3125	2019-07-13T07:38:40	6	7	1001	1000
3128	2019-10-03T08:09:51	4	8	1003	1000
3131	2019-07-29T10:09:13	1	10	1000	1000
3134	2019-06-11T10:19:31	2	10	1003	1001
3137	2019-11-22T04:44:19	5	4	1001	1000
3140	2019-10-07T02:25:21	1	2	1001	1001
3143	2019-09-09T02:13:01	1	2	1000	1000
3146	2019-08-19T12:48:22	1	12	1000	1000
3149	2019-10-14T09:19:10	1	9	1001	1000
3152	2019-01-01T09:58:25	2	9	1000	1001
3155	2019-07-12T06:13:05	5	6	1000	1000
3158	2019-02-24T20:44:15	7	20	1001	1000
3161	2020-01-01T08:29:04	3	8	1001	1000
3164	2019-02-04T13:09:11	1	13	1001	1002
3167	2019-09-25T23:37:36	3	23	1000	1001
3170	2019-04-08T09:11:18	1	9	1001	1000
3173	2019-02-25T09:37:17	1	9	1003	1001
3176	2019-06-20T13:11:18	4	13	1000	1000
3179	2019-02-09T14:12:17	6	14	1001	1000
3182	2019-11-12T05:54:48	2	5	1003	1000
3185	2019-11-10T03:35:29	7	3	1001	1002
3188	2019-06-20T09:40:24	4	9	1001	1000
3191	2019-07-22T19:52:06	1	19	1000	1002
3194	2019-09-04T11:40:29	3	11	1003	1000
3197	2019-11-13T08:17:44	3	8	1000	1000
3200	2019-03-12T02:20:38	2	2	1000	1000
3203	2019-12-21T07:52:31	6	7	1001	1000
3206	2019-06-04T15:10:30	2	15	1003	1001
3209	2019-03-11T17:43:12	1	17	1001	1001
3212	2019-06-04T05:34:33	2	5	1001	1001
3215	2019-02-13T18:03:26	3	18	1000	1002
3218	2019-01-07T11:32:45	1	11	1000	1000
3221	2019-09-02T17:41:15	1	17	1000	1001
3224	2019-08-26T08:14:30	1	8	1003	1002
3227	2019-07-19T19:08:45	5	19	1001	1000
3230	2019-08-16T08:08:22	5	8	1000	1000
3233	2019-01-29T09:26:48	2	9	1002	1001
3236	2019-05-07T16:05:21	2	16	1003	1000
3239	2019-11-04T07:07:02	1	7	1001	1001
3242	2019-01-14T07:16:59	1	7	1001	1000
3245	2019-10-31T18:26:31	4	18	1001	1002
3248	2019-08-22T05:16:14	4	5	1001	1002
3251	2019-06-04T02:19:23	2	2	1000	1001
3254	2019-03-01T08:07:18	5	8	1000	1001
3257	2019-07-02T02:59:35	2	2	1000	1001
3260	2019-08-09T08:34:02	5	8	1000	1001
3263	2019-11-07T08:06:36	4	8	1000	1002
3266	2019-04-22T07:27:38	1	7	1000	1000
3269	2019-12-09T06:38:33	1	6	1002	1000
3272	2019-04-09T09:51:08	2	9	1002	1000
3275	2019-01-07T08:37:02	1	8	1000	1000
3278	2019-07-02T08:48:04	2	8	1000	1000
3281	2019-05-18T19:26:25	6	19	1000	1001
3284	2019-12-31T19:59:03	2	19	1000	1002
3287	2019-05-09T02:44:57	4	2	1002	1000
3290	2019-04-09T10:50:13	2	10	1000	1003
3293	2019-04-03T17:05:21	3	17	1001	1001
3296	2019-11-05T10:44:07	2	10	1003	1000
3299	2018-12-31T07:52:13	1	7	1001	1000
3302	2019-12-27T17:48:58	5	17	1001	1001
3305	2019-09-06T12:20:19	5	12	1000	1001
3308	2019-12-06T09:37:59	5	9	1001	1002
3311	2019-12-26T13:36:58	4	13	1000	1002
3314	2019-10-07T15:24:15	1	15	1001	1001
3317	2019-12-31T08:12:56	2	8	1000	1000
3320	2019-05-09T17:06:43	4	17	1003	1001
3323	2019-08-16T06:23:52	5	6	1000	1001
3326	2019-07-08T07:30:22	1	7	1002	1001
3329	2019-08-01T10:22:40	4	10	1003	1000
3332	2019-10-02T11:45:13	3	11	1001	1003
3335	2019-06-03T20:55:13	1	20	1000	1003
3338	2019-06-24T13:14:42	1	13	1001	1001
3341	2019-08-12T18:00:44	1	18	1001	1001
3344	2019-11-05T04:08:01	2	4	1003	1002
3347	2019-04-16T08:50:46	2	8	1001	1000
3350	2019-04-26T18:16:27	5	18	1000	1001
3353	2019-10-04T01:00:08	5	1	1001	1001
3356	2019-12-23T09:48:33	1	9	1000	1000
3359	2019-02-11T06:39:29	1	6	1003	1000
3362	2019-12-05T20:10:00	4	20	1002	1000
3365	2019-06-27T09:14:24	4	9	1000	1000
3368	2019-06-05T02:46:14	3	2	1000	1000
3371	2019-05-08T09:01:58	3	9	1000	1000
3374	2019-03-05T07:10:28	2	7	1001	1001
3377	2019-05-01T08:45:51	3	8	1000	1001
3380	2019-04-19T10:16:23	5	10	1003	1000
3383	2019-11-04T05:14:57	1	5	1000	1000
3386	2019-10-10T08:29:21	4	8	1003	1000
3389	2019-01-23T11:37:01	3	11	1003	1000
3392	2019-06-21T06:36:56	5	6	1003	1001
3395	2019-07-05T20:23:40	5	20	1000	1001
3398	2019-10-29T19:53:02	2	19	1002	1000
3401	2019-05-30T11:34:10	4	11	1000	1000
3404	2019-06-21T14:44:57	5	14	1000	1001
3407	2019-07-10T06:39:52	3	6	1001	1000
3410	2019-01-07T02:20:03	1	2	1003	1000
3413	2019-04-25T04:40:32	4	4	1001	1002
3416	2019-07-08T09:51:44	1	9	1002	1000
3419	2019-03-16T09:54:10	6	9	1002	1000
3422	2019-08-17T02:05:20	6	2	1001	1000
3425	2019-04-11T17:06:32	4	17	1001	1002
3428	2019-05-18T15:01:40	6	15	1001	1000
3431	2019-11-28T08:23:06	4	8	1000	1000
3434	2019-04-05T02:00:44	5	2	1002	1001
3437	2019-10-14T07:36:56	1	7	1000	1000
3440	2019-04-29T11:38:43	1	11	1000	1000
3443	2019-05-25T21:53:31	6	21	1000	1002
3446	2019-05-01T17:02:12	3	17	1000	1001
3449	2019-08-23T08:48:08	5	8	1000	1000
3452	2019-07-04T08:24:08	4	8	1003	1000
3455	2019-01-03T08:21:42	4	8	1000	1000
3458	2019-08-13T16:46:42	2	16	1000	1000
3461	2019-11-19T18:07:16	2	18	1000	1001
3464	2019-01-21T14:46:46	1	14	1000	1000
3467	2019-06-12T19:59:31	3	19	1000	1002
3470	2020-01-05T17:12:12	7	17	1000	1003
3473	2019-11-11T06:54:59	1	6	1000	1002
3476	2020-01-02T18:08:22	4	18	1003	1002
3479	2019-06-28T07:07:59	5	7	1003	1001
3482	2019-01-25T07:20:23	5	7	1001	1000
3485	2019-10-07T20:04:11	1	20	1003	1001
3488	2019-07-26T20:17:46	5	20	1003	1000
3491	2019-04-11T12:24:21	4	12	1003	1002
3494	2019-05-30T05:02:23	4	5	1001	1000
3497	2019-07-24T18:36:01	3	18	1003	1001
3500	2019-05-08T05:24:46	3	5	1003	1000
3503	2019-02-06T18:28:51	3	18	1000	1000
3506	2019-05-22T15:23:32	3	15	1001	1001
3509	2019-09-27T02:21:51	5	2	1001	1000
3512	2020-01-03T14:34:56	5	14	1000	1000
3515	2019-12-06T08:26:44	5	8	1001	1003
3518	2019-06-17T08:00:05	1	8	1000	1003
3521	2019-05-13T19:09:30	1	19	1003	1000
3524	2019-11-04T09:09:08	1	9	1000	1003
3527	2019-04-12T02:15:00	5	2	1000	1000
3530	2020-01-03T01:49:08	5	1	1000	1000
3533	2019-01-18T08:59:44	5	8	1000	1001
3536	2019-10-11T04:55:24	5	4	1000	1002
3539	2019-07-20T08:15:28	6	8	1003	1003
3542	2019-02-04T07:36:12	1	7	1000	1000
3545	2019-10-31T06:10:11	4	6	1001	1000
3548	2019-02-28T17:40:20	4	17	1001	1000
3551	2019-04-25T09:53:41	4	9	1002	1000
3554	2019-03-04T09:15:14	1	9	1000	1000
3557	2019-11-05T08:44:28	2	8	1001	1001
3560	2019-12-23T19:34:15	1	19	1000	1000
3563	2019-08-04T17:48:38	7	17	1001	1001
3566	2019-12-03T22:57:22	2	22	1001	1002
3569	2019-10-04T08:50:16	5	8	1000	1002
3572	2019-03-26T06:37:25	2	6	1001	1001
3575	2019-11-28T09:55:41	4	9	1003	1001
3578	2019-06-03T13:38:36	1	13	1000	1002
3581	2019-01-03T10:50:41	4	10	1000	1001
3584	2019-09-27T08:47:57	5	8	1000	1000
3587	2019-07-28T06:43:25	7	6	1002	1000
3590	2019-03-28T14:53:13	4	14	1002	1000
3593	2019-01-21T20:14:13	1	20	1001	1000
3596	2019-02-11T07:03:49	1	7	1000	1003
3599	2019-11-25T06:40:34	1	6	1001	1000
3602	2019-12-18T08:25:37	3	8	1001	1002
3605	2019-08-19T07:56:25	1	7	1002	1000
3608	2019-07-24T05:19:04	3	5	1001	1000
3611	2019-10-21T09:48:18	1	9	1000	1000
3614	2019-12-03T20:24:46	2	20	1000	1001
3617	2019-07-25T07:22:45	4	7	1003	1001
3620	2019-09-17T10:36:20	2	10	1000	1002
3623	2019-03-06T07:19:24	3	7	1003	1000
3626	2019-11-12T15:06:13	2	15	1000	1001
3629	2019-08-13T22:45:40	2	22	1001	1002
3632	2019-06-06T23:27:54	4	23	1001	1000
3635	2019-02-05T07:23:33	2	7	1000	1000
3638	2019-05-31T09:02:44	5	9	1001	1000
3641	2019-04-06T14:49:40	6	14	1000	1000
3644	2019-06-20T08:07:23	4	8	1001	1001
3647	2019-03-08T13:35:00	5	13	1001	1000
3650	2019-08-05T17:26:07	1	17	1001	1001
3653	2019-09-24T19:34:11	2	19	1000	1001
3656	2019-08-02T07:45:56	5	7	1000	1000
3659	2019-05-29T15:51:43	3	15	1001	1001
3662	2019-01-04T09:40:09	5	9	1003	1002
3665	2019-11-11T22:09:25	1	22	1001	1000
3668	2019-12-03T11:52:41	2	11	1000	1000
3671	2019-08-22T19:57:15	4	19	1000	1000
3674	2019-12-30T21:15:23	1	21	1000	1000
3677	2019-04-22T08:54:19	1	8	1000	1001
3680	2019-07-11T16:58:04	4	16	1001	1000
3683	2019-07-16T09:59:18	2	9	1000	1000
3686	2019-11-25T15:16:15	1	15	1001	1000
3689	2019-12-19T23:20:40	4	23	1000	1000
3692	2019-07-10T09:18:44	3	9	1001	1001
3695	2019-11-14T08:08:08	4	8	1003	1001
3698	2019-06-19T08:05:18	3	8	1001	1000
3701	2019-05-31T08:35:55	5	8	1000	1002
3704	2019-07-18T07:41:16	4	7	1001	1001
3707	2019-04-17T09:24:13	3	9	1001	1001
3710	2019-02-04T00:45:49	1	0	1001	1003
3713	2019-08-19T18:40:46	1	18	1002	1000
3716	2019-09-16T10:48:30	1	10	1000	1000
3719	2019-03-27T05:02:21	3	5	1001	1000
3722	2019-01-28T06:02:59	1	6	1000	1001
3725	2019-03-27T16:22:32	3	16	1001	1000
3728	2019-12-19T15:32:57	4	15	1001	1000
3731	2019-08-26T14:29:56	1	14	1003	1001
3734	2019-05-22T08:23:55	3	8	1003	1000
3737	2019-04-15T12:22:15	1	12	1003	1001
3740	2019-01-18T05:38:03	5	5	1001	1000
3743	2019-05-17T09:10:39	5	9	1003	1000
3746	2019-07-05T08:19:26	5	8	1001	1001
3749	2019-02-11T13:34:13	1	13	1003	1000
3752	2019-03-25T09:51:30	1	9	1001	1002
3755	2019-03-02T09:27:59	6	9	1001	1000
3758	2019-09-03T19:57:05	2	19	1003	1000
3761	2019-07-29T05:22:53	1	5	1000	1000
3764	2019-07-19T13:41:28	5	13	1001	1000
3767	2019-03-07T19:16:50	4	19	1003	1000
3770	2019-11-13T09:22:42	3	9	1000	1000
3773	2019-11-21T15:41:52	4	15	1001	1000
3776	2019-03-15T17:58:34	5	17	1003	1001
3779	2019-06-04T07:11:38	2	7	1001	1001
3782	2019-05-14T07:42:10	2	7	1001	1000
3785	2019-11-11T19:11:33	1	19	1003	1000
3788	2019-12-24T19:13:08	2	19	1002	1001
3791	2019-10-11T06:35:35	5	6	1002	1000
3794	2019-12-15T19:53:47	7	19	1002	1002
3797	2019-06-06T09:54:38	4	9	1000	1000
3800	2019-05-08T08:53:58	3	8	1001	1000
3803	2019-12-17T08:59:06	2	8	1000	1002
3806	2019-07-16T04:34:55	2	4	1001	1000
3809	2019-10-19T15:46:11	6	15	1001	1002
3812	2019-09-08T17:41:05	7	17	1002	1000
3815	2019-10-15T23:50:49	2	23	1003	1000
3818	2019-05-29T11:21:25	3	11	1002	1000
3821	2019-12-09T19:13:33	1	19	1001	1002
3824	2019-02-08T08:17:02	5	8	1003	1001
3827	2019-07-09T01:43:42	2	1	1003	1000
3830	2019-09-23T15:04:51	1	15	1000	1002
3833	2019-07-01T07:13:47	1	7	1003	1000
3836	2019-04-22T08:28:36	1	8	1000	1001
3839	2019-04-16T05:42:05	2	5	1003	1000
3842	2019-03-05T06:40:49	2	6	1000	1000
3845	2019-09-29T17:05:17	7	17	1001	1001
3848	2019-07-08T19:16:17	1	19	1003	1002
3851	2019-11-05T00:38:50	2	0	1003	1002
3854	2019-05-27T08:17:41	1	8	1001	1001
3857	2019-06-19T08:30:52	3	8	1000	1000
3860	2019-05-17T10:37:11	5	10	1000	1002
3863	2019-06-12T16:46:27	3	16	1001	1001
3866	2019-11-11T10:20:17	1	10	1001	1001
3869	2019-04-23T13:38:19	2	13	1000	1000
3872	2019-10-28T07:23:22	1	7	1000	1000
3875	2019-04-25T19:19:24	4	19	1000	1000
3878	2019-05-09T05:44:41	4	5	1001	1002
3881	2019-10-19T10:38:19	6	10	1000	1000
3884	2019-02-08T19:04:55	5	19	1003	1000
3887	2019-01-25T19:32:38	5	19	1001	1000
3890	2019-12-04T05:13:47	3	5	1001	1000
3893	2019-01-05T19:36:47	6	19	1000	1000
3896	2019-03-08T15:20:11	5	15	1000	1003
3899	2019-06-10T18:14:17	1	18	1000	1000
3902	2019-05-27T10:18:51	1	10	1001	1001
3905	2019-01-24T06:33:52	4	6	1000	1001
3908	2019-05-29T22:07:39	3	22	1001	1000
3911	2019-02-14T16:24:26	4	16	1000	1000
3914	2019-01-02T19:44:24	3	19	1001	1001
3917	2019-10-28T19:46:29	1	19	1000	1001
3920	2019-03-31T01:38:54	7	1	1000	1000
3923	2019-11-11T17:04:49	1	17	1002	1000
3926	2019-07-01T07:20:04	1	7	1001	1001
3929	2019-04-15T16:53:13	1	16	1002	1000
3932	2019-10-04T10:57:28	5	10	1000	1001
3935	2019-05-31T18:01:55	5	18	1000	1000
3938	2019-03-30T11:00:49	6	11	1001	1001
3941	2019-03-18T09:59:10	1	9	1000	1002
3944	2019-08-19T08:46:29	1	8	1002	1002
3947	2019-05-10T01:12:18	5	1	1001	1002
3950	2019-01-04T07:13:54	5	7	1001	1001
3953	2019-02-25T14:05:22	1	14	1001	1000
3956	2018-12-31T05:10:11	1	5	1002	1001
3959	2019-10-07T04:12:51	1	4	1001	1003
3962	2019-12-27T07:08:18	5	7	1003	1001
3965	2019-07-26T17:47:28	5	17	1000	1002
3968	2019-01-03T09:04:49	4	9	1002	1002
3971	2019-12-17T04:07:49	2	4	1000	1000
3974	2019-09-06T23:31:46	5	23	1003	1001
3977	2019-06-12T19:20:59	3	19	1000	1003
3980	2019-04-30T16:39:48	2	16	1001	1000
3983	2019-08-30T07:01:49	5	7	1001	1001
3986	2019-09-09T05:30:19	1	5	1000	1002
3989	2019-06-11T09:13:22	2	9	1000	1000
3992	2019-11-25T09:52:04	1	9	1001	1000
3995	2019-12-17T20:43:12	2	20	1000	1003
3998	2019-03-07T01:40:55	4	1	1003	1002
4001	2019-11-04T18:03:53	1	18	1000	1000
4004	2019-12-17T18:25:57	2	18	1003	1001
4007	2019-01-03T10:19:59	4	10	1000	1001
4010	2019-10-11T18:39:46	5	18	1001	1001
4013	2019-10-25T17:23:12	5	17	1003	1000
4016	2019-07-22T13:43:04	1	13	1001	1000
4019	2019-01-03T19:54:22	4	19	1000	1000
4022	2019-06-25T08:38:31	2	8	1001	1000
4025	2019-09-13T16:01:40	5	16	1000	1001
4028	2019-05-21T09:51:45	2	9	1000	1001
4031	2019-05-01T03:52:43	3	3	1000	1001
4034	2019-07-04T12:33:47	4	12	1001	1001
4037	2019-05-03T20:47:21	5	20	1000	1001
4040	2019-04-16T17:49:08	2	17	1000	1000
4043	2019-07-11T08:21:01	4	8	1000	1001
4046	2019-03-17T20:54:04	7	20	1000	1001
4049	2019-06-25T07:43:50	2	7	1001	1000
4052	2019-04-08T09:17:48	1	9	1002	1000
4055	2019-12-28T07:41:55	6	7	1001	1000
4058	2019-03-16T07:32:51	6	7	1000	1002
4061	2019-11-16T15:53:56	6	15	1002	1000
4064	2019-08-31T17:03:07	6	17	1000	1002
4067	2019-09-30T07:33:27	1	7	1000	1001
4070	2019-08-05T17:13:12	1	17	1000	1000
4073	2019-02-25T18:40:40	1	18	1003	1003
4076	2019-12-17T10:16:37	2	10	1000	1001
4079	2019-05-13T17:00:03	1	17	1000	1001
4082	2019-02-19T06:56:16	2	6	1001	1002
4085	2019-08-02T17:03:00	5	17	1003	1000
4088	2019-06-13T08:50:39	4	8	1000	1000
4091	2019-08-19T12:42:22	1	12	1001	1001
4094	2019-01-21T01:07:28	1	1	1000	1003
4097	2019-02-14T07:30:31	4	7	1001	1000
4100	2019-03-05T08:05:43	2	8	1003	1000
4103	2019-12-23T06:27:59	1	6	1001	1000
4106	2019-05-17T08:43:16	5	8	1003	1000
4109	2019-09-30T10:47:16	1	10	1000	1000
4112	2019-05-06T01:03:31	1	1	1001	1000
4115	2019-10-14T10:52:04	1	10	1000	1000
4118	2019-05-30T08:50:25	4	8	1001	1002
4121	2019-02-14T02:10:25	4	2	1001	1000
4124	2019-02-27T12:27:41	3	12	1000	1001
4127	2019-03-05T19:12:30	2	19	1001	1001
4130	2019-03-11T18:05:11	1	18	1000	1003
4133	2019-09-03T07:49:29	2	7	1001	1000
4136	2019-10-30T17:47:47	3	17	1000	1002
4139	2019-05-29T18:19:26	3	18	1001	1000
4142	2019-09-26T08:03:50	4	8	1000	1002
4145	2019-04-17T06:41:45	3	6	1003	1000
4148	2019-12-24T12:11:49	2	12	1000	1000
4151	2019-03-07T08:13:39	4	8	1000	1002
4154	2019-02-26T19:26:30	2	19	1000	1001
4157	2019-09-06T19:22:04	5	19	1001	1001
4160	2019-11-18T04:37:45	1	4	1003	1000
4163	2019-01-02T17:40:27	3	17	1001	1000
4166	2019-07-22T20:52:02	1	20	1000	1001
4169	2019-06-26T08:59:35	3	8	1003	1000
4172	2019-05-17T12:00:39	5	12	1003	1001
4175	2019-12-19T12:12:55	4	12	1002	1000
4178	2019-12-02T09:01:15	1	9	1000	1001
4181	2019-09-19T13:21:02	4	13	1001	1002
4184	2019-08-10T08:20:49	6	8	1003	1001
4187	2019-07-16T18:59:39	2	18	1000	1001
4190	2019-04-04T07:46:13	4	7	1003	1003
4193	2019-05-01T10:42:24	3	10	1000	1000
4196	2019-12-09T11:05:58	1	11	1003	1002
4199	2019-04-26T07:25:30	5	7	1003	1000
4202	2019-07-16T14:40:15	2	14	1000	1000
4205	2019-01-11T06:39:30	5	6	1001	1000
4208	2019-01-14T07:45:45	1	7	1001	1000
4211	2019-05-28T17:49:13	2	17	1000	1000
4214	2019-09-30T07:03:02	1	7	1001	1000
4217	2019-06-11T15:34:59	2	15	1001	1000
