V_ID	V_Datum	V_Wochentag	V_Stunde	V_Station	V_Kartenart
40507	2019-03-04T08:17:12	0	8	1003	4
40508	2019-03-04T08:17:39	0	8	1003	3
40509	2019-03-04T08:18:34	0	8	1004	2
40510	2019-03-04T08:18:58	0	8	1001	2
40511	2019-03-04T08:19:24	0	8	1001	3
40512	2019-03-04T08:21:44	0	8	1001	3
40513	2019-03-04T08:21:59	0	8	1003	1
40514	2019-03-04T08:22:19	0	8	1001	2
40515	2019-03-04T08:23:27	0	8	1001	1
40516	2019-03-04T08:24:17	0	8	1004	1
40517	2019-03-04T08:24:32	0	8	1002	1
40518	2019-03-04T08:24:43	0	8	1004	3
40519	2019-03-04T08:26:57	0	8	1001	2
40520	2019-03-04T08:29:07	0	8	1001	2
40521	2019-03-04T08:29:20	0	8	1003	2
40522	2019-03-04T08:29:33	0	8	1001	2
40523	2019-03-04T08:29:50	0	8	1001	3
40524	2019-03-04T08:30:04	0	8	1002	2
40525	2019-03-04T08:31:33	0	8	1002	3
40526	2019-03-04T08:31:34	0	8	1004	2
40527	2019-03-04T08:32:32	0	8	1001	1
40528	2019-03-04T08:32:47	0	8	1002	4
40529	2019-03-04T08:35:26	0	8	1004	2
40530	2019-03-04T08:38:09	0	8	1002	1
40531	2019-03-04T08:38:13	0	8	1001	2
40532	2019-03-04T08:38:14	0	8	1001	2
40533	2019-03-04T08:38:23	0	8	1002	1
40534	2019-03-04T08:39:31	0	8	1004	2
40535	2019-03-04T08:39:47	0	8	1004	4
40536	2019-03-04T08:40:57	0	8	1002	1
40537	2019-03-04T08:41:45	0	8	1001	2
40538	2019-03-04T08:43:56	0	8	1004	1
40539	2019-03-04T08:44:17	0	8	1002	2
40540	2019-03-04T08:44:55	0	8	1001	1
40541	2019-03-04T08:45:08	0	8	1004	3
40542	2019-03-04T08:45:53	0	8	1001	4
40543	2019-03-04T08:46:17	0	8	1001	3
40544	2019-03-04T08:47:50	0	8	1001	2
40545	2019-03-04T08:48:01	0	8	1001	1
40546	2019-03-04T08:48:03	0	8	1001	2
40547	2019-03-04T08:48:07	0	8	1002	1
40548	2019-03-04T08:49:33	0	8	1004	2
40549	2019-03-04T08:49:36	0	8	1001	3
40550	2019-03-04T08:51:22	0	8	1004	2
40551	2019-03-04T08:52:40	0	8	1002	1
40552	2019-03-04T08:53:41	0	8	1002	2
40553	2019-03-04T08:53:55	0	8	1002	1
40554	2019-03-04T08:54:22	0	8	1001	2
40555	2019-03-04T08:54:36	0	8	1001	2
40556	2019-03-04T08:54:42	0	8	1004	2
40557	2019-03-04T08:56:13	0	8	1001	2
40558	2019-03-04T08:57:28	0	8	1002	1
40559	2019-03-04T08:57:41	0	8	1004	1
40560	2019-03-04T08:58:05	0	8	1002	3
40561	2019-03-04T08:58:44	0	8	1001	1
40562	2019-03-04T08:58:56	0	8	1002	2
40563	2019-03-04T08:59:02	0	8	1001	3
40564	2019-03-04T08:59:12	0	8	1004	3
40565	2019-03-04T09:04:20	0	9	1001	1
40566	2019-03-04T09:04:23	0	9	1002	2
40567	2019-03-04T09:04:29	0	9	1001	2
40568	2019-03-04T09:05:41	0	9	1001	2
40569	2019-03-04T09:07:17	0	9	1004	2
40570	2019-03-04T09:08:38	0	9	1001	3
40571	2019-03-04T09:10:39	0	9	1004	4
40572	2019-03-04T09:11:03	0	9	1001	3
40573	2019-03-04T09:12:55	0	9	1001	3
40574	2019-03-04T09:14:24	0	9	1002	2
40575	2019-03-04T09:14:39	0	9	1001	2
40576	2019-03-04T09:18:14	0	9	1002	3
40577	2019-03-04T09:19:04	0	9	1001	4
40578	2019-03-04T09:19:35	0	9	1002	1
40579	2019-03-04T09:19:53	0	9	1004	4
40580	2019-03-04T09:21:02	0	9	1001	3
40581	2019-03-04T09:21:12	0	9	1001	3
40582	2019-03-04T09:24:53	0	9	1001	4
40583	2019-03-04T09:25:12	0	9	1002	1
40584	2019-03-04T09:26:51	0	9	1002	1
40585	2019-03-04T09:26:53	0	9	1001	3
40586	2019-03-04T09:28:59	0	9	1004	1
40587	2019-03-04T09:30:52	0	9	1002	3
40588	2019-03-04T09:32:27	0	9	1001	2
40589	2019-03-04T09:37:33	0	9	1004	1
40590	2019-03-04T09:38:22	0	9	1001	3
40591	2019-03-04T09:38:42	0	9	1002	2
40592	2019-03-04T09:39:02	0	9	1001	2
40593	2019-03-04T09:42:57	0	9	1004	1
40594	2019-03-04T09:45:53	0	9	1004	3
40595	2019-03-04T09:47:23	0	9	1002	2
40596	2019-03-04T09:48:04	0	9	1002	3
40597	2019-03-04T09:51:22	0	9	1001	4
40598	2019-03-04T09:52:27	0	9	1004	4
40599	2019-03-04T09:54:13	0	9	1002	1
40600	2019-03-04T09:55:40	0	9	1001	4
40601	2019-03-04T09:56:12	0	9	1001	2
40602	2019-03-04T09:56:43	0	9	1003	4
40603	2019-03-04T09:58:23	0	9	1002	2
40604	2019-03-04T09:59:43	0	9	1002	3
40605	2019-03-04T10:00:03	0	10	1001	1
40606	2019-03-04T10:03:31	0	10	1001	2
40607	2019-03-04T10:08:03	0	10	1002	3
40608	2019-03-04T10:08:34	0	10	1002	1
40609	2019-03-04T10:13:15	0	10	1001	2
40610	2019-03-04T10:13:43	0	10	1001	3
40611	2019-03-04T10:13:57	0	10	1001	1
40612	2019-03-04T10:16:08	0	10	1001	2
40613	2019-03-04T10:19:42	0	10	1001	2
40614	2019-03-04T10:30:46	0	10	1001	1
40615	2019-03-04T10:32:37	0	10	1003	3
40616	2019-03-04T10:34:30	0	10	1001	3
40617	2019-03-04T10:37:16	0	10	1001	3
40618	2019-03-04T10:38:01	0	10	1004	3
40619	2019-03-04T10:38:18	0	10	1004	3
40620	2019-03-04T10:38:55	0	10	1001	1
40621	2019-03-04T10:39:46	0	10	1001	1
40622	2019-03-04T10:41:21	0	10	1002	4
40623	2019-03-04T10:41:39	0	10	1001	1
40624	2019-03-04T10:49:49	0	10	1001	2
40625	2019-03-04T10:51:16	0	10	1001	2
40626	2019-03-04T10:53:42	0	10	1001	3
40627	2019-03-04T10:59:12	0	10	1001	3
40628	2019-03-04T11:00:29	0	11	1002	2
40629	2019-03-04T11:00:32	0	11	1003	4
40630	2019-03-04T11:03:16	0	11	1001	1
40631	2019-03-04T11:07:26	0	11	1004	1
40632	2019-03-04T11:08:01	0	11	1001	2
40633	2019-03-04T11:08:33	0	11	1002	1
40634	2019-03-04T11:10:40	0	11	1004	2
40635	2019-03-04T11:12:08	0	11	1004	2
40636	2019-03-04T11:15:15	0	11	1001	3
40637	2019-03-04T11:15:25	0	11	1001	2
40638	2019-03-04T11:16:11	0	11	1004	2
40639	2019-03-04T11:16:35	0	11	1001	1
40640	2019-03-04T11:19:14	0	11	1001	2
40641	2019-03-04T11:21:03	0	11	1001	2
40642	2019-03-04T11:21:30	0	11	1001	4
40643	2019-03-04T11:26:41	0	11	1001	3
40644	2019-03-04T11:34:30	0	11	1001	1
40645	2019-03-04T11:37:34	0	11	1001	1
40646	2019-03-04T11:37:44	0	11	1004	3
40647	2019-03-04T11:42:41	0	11	1002	2
40648	2019-03-04T11:43:40	0	11	1001	4
40649	2019-03-04T11:46:35	0	11	1003	3
40650	2019-03-04T11:49:05	0	11	1001	2
40651	2019-03-04T11:52:02	0	11	1001	1
40652	2019-03-04T11:54:17	0	11	1004	2
40653	2019-03-04T11:54:35	0	11	1004	1
40654	2019-03-04T12:00:21	0	12	1001	3
40655	2019-03-04T12:01:23	0	12	1001	1
40656	2019-03-04T12:03:50	0	12	1002	4
40657	2019-03-04T12:09:23	0	12	1001	1
40658	2019-03-04T12:09:58	0	12	1003	3
40659	2019-03-04T12:12:22	0	12	1001	2
40660	2019-03-04T12:16:05	0	12	1002	1
40661	2019-03-04T12:16:20	0	12	1004	1
40662	2019-03-04T12:18:19	0	12	1001	4
40663	2019-03-04T12:18:29	0	12	1001	2
40664	2019-03-04T12:18:53	0	12	1001	2
40665	2019-03-04T12:25:32	0	12	1003	3
40666	2019-03-04T12:32:24	0	12	1001	2
40667	2019-03-04T12:37:15	0	12	1001	2
40668	2019-03-04T12:37:46	0	12	1001	2
40669	2019-03-04T12:41:15	0	12	1004	2
40670	2019-03-04T12:42:56	0	12	1004	2
40671	2019-03-04T12:43:01	0	12	1002	3
40672	2019-03-04T12:43:13	0	12	1002	4
40673	2019-03-04T12:44:21	0	12	1001	1
40674	2019-03-04T12:45:32	0	12	1004	4
40675	2019-03-04T12:58:55	0	12	1001	3
40676	2019-03-04T13:00:34	0	13	1002	3
40677	2019-03-04T13:01:26	0	13	1001	2
40678	2019-03-04T13:03:01	0	13	1001	3
40679	2019-03-04T13:04:15	0	13	1001	1
40680	2019-03-04T13:07:36	0	13	1001	1
40681	2019-03-04T13:10:26	0	13	1004	3
40682	2019-03-04T13:11:39	0	13	1002	2
40683	2019-03-04T13:13:27	0	13	1002	1
40684	2019-03-04T13:14:43	0	13	1004	2
40685	2019-03-04T13:16:43	0	13	1003	4
40686	2019-03-04T13:18:10	0	13	1001	3
40687	2019-03-04T13:19:02	0	13	1001	2
40688	2019-03-04T13:20:44	0	13	1002	4
40689	2019-03-04T13:21:47	0	13	1002	4
40690	2019-03-04T13:27:33	0	13	1001	3
40691	2019-03-04T13:28:47	0	13	1002	2
40692	2019-03-04T13:33:39	0	13	1004	3
40693	2019-03-04T13:37:32	0	13	1004	4
40694	2019-03-04T13:38:05	0	13	1001	4
40695	2019-03-04T13:41:16	0	13	1001	1
40696	2019-03-04T13:41:22	0	13	1001	2
40697	2019-03-04T13:42:53	0	13	1004	3
40698	2019-03-04T13:43:07	0	13	1001	4
40699	2019-03-04T13:48:37	0	13	1004	3
40700	2019-03-04T13:50:21	0	13	1002	2
40701	2019-03-04T13:50:24	0	13	1004	2
40702	2019-03-04T13:58:10	0	13	1001	1
40703	2019-03-04T13:59:54	0	13	1001	3
40704	2019-03-04T14:02:13	0	14	1002	2
40705	2019-03-04T14:03:02	0	14	1001	3
40706	2019-03-04T14:04:07	0	14	1001	2
40707	2019-03-04T14:10:43	0	14	1004	1
40708	2019-03-04T14:14:25	0	14	1001	1
40709	2019-03-04T14:22:41	0	14	1001	1
40710	2019-03-04T14:25:13	0	14	1001	3
40711	2019-03-04T14:25:53	0	14	1004	2
40712	2019-03-04T14:26:58	0	14	1001	1
40713	2019-03-04T14:33:25	0	14	1001	2
40714	2019-03-04T14:37:36	0	14	1002	3
40715	2019-03-04T14:48:39	0	14	1001	1
40716	2019-03-04T14:48:52	0	14	1002	2
40717	2019-03-04T14:50:53	0	14	1001	1
40718	2019-03-04T14:54:19	0	14	1002	1
40719	2019-03-04T14:58:39	0	14	1001	3
40720	2019-03-04T14:59:32	0	14	1004	2
40721	2019-03-04T15:00:25	0	15	1002	1
40722	2019-03-04T15:01:00	0	15	1001	2
40723	2019-03-04T15:02:38	0	15	1002	4
40724	2019-03-04T15:07:06	0	15	1002	1
40725	2019-03-04T15:08:41	0	15	1004	2
40726	2019-03-04T15:10:00	0	15	1004	1
40727	2019-03-04T15:10:52	0	15	1004	2
40728	2019-03-04T15:12:51	0	15	1004	2
40729	2019-03-04T15:14:01	0	15	1001	1
40730	2019-03-04T15:15:23	0	15	1002	2
40731	2019-03-04T15:21:28	0	15	1001	2
40732	2019-03-04T15:27:01	0	15	1004	2
40733	2019-03-04T15:27:38	0	15	1001	1
40734	2019-03-04T15:30:55	0	15	1001	3
40735	2019-03-04T15:37:00	0	15	1003	3
40736	2019-03-04T15:37:38	0	15	1004	4
40737	2019-03-04T15:38:42	0	15	1003	2
40738	2019-03-04T15:39:50	0	15	1004	3
40739	2019-03-04T15:47:00	0	15	1004	2
40740	2019-03-04T15:54:14	0	15	1001	4
40741	2019-03-04T15:54:27	0	15	1001	3
40742	2019-03-04T15:54:28	0	15	1004	2
40743	2019-03-04T15:56:25	0	15	1004	3
40744	2019-03-04T15:56:42	0	15	1001	3
40745	2019-03-04T15:56:58	0	15	1002	2
40746	2019-03-04T15:57:09	0	15	1004	2
40747	2019-03-04T15:58:07	0	15	1001	2
40748	2019-03-04T15:58:58	0	15	1002	1
40749	2019-03-04T15:59:32	0	15	1001	2
40750	2019-03-04T16:01:13	0	16	1001	2
40751	2019-03-04T16:02:30	0	16	1002	3
40752	2019-03-04T16:03:13	0	16	1002	2
40753	2019-03-04T16:03:46	0	16	1001	2
40754	2019-03-04T16:06:17	0	16	1004	2
40755	2019-03-04T16:07:16	0	16	1001	2
40756	2019-03-04T16:07:42	0	16	1002	3
40757	2019-03-04T16:08:12	0	16	1004	1
40758	2019-03-04T16:09:11	0	16	1001	3
40759	2019-03-04T16:09:51	0	16	1002	2
40760	2019-03-04T16:16:01	0	16	1002	4
40761	2019-03-04T16:16:55	0	16	1001	1
40762	2019-03-04T16:18:28	0	16	1001	2
40763	2019-03-04T16:18:34	0	16	1001	2
40764	2019-03-04T16:19:58	0	16	1002	2
40765	2019-03-04T16:20:35	0	16	1001	4
40766	2019-03-04T16:21:37	0	16	1001	4
40767	2019-03-04T16:23:44	0	16	1004	3
40768	2019-03-04T16:24:15	0	16	1002	1
40769	2019-03-04T16:30:10	0	16	1002	3
40770	2019-03-04T16:36:00	0	16	1001	4
40771	2019-03-04T16:36:55	0	16	1004	2
40772	2019-03-04T16:40:45	0	16	1001	4
40773	2019-03-04T16:41:30	0	16	1002	3
40774	2019-03-04T16:44:06	0	16	1004	2
40775	2019-03-04T16:44:23	0	16	1002	1
40776	2019-03-04T16:44:42	0	16	1002	2
40777	2019-03-04T16:45:30	0	16	1001	3
40778	2019-03-04T16:45:53	0	16	1004	3
40779	2019-03-04T16:46:20	0	16	1001	1
40780	2019-03-04T16:47:33	0	16	1001	1
40781	2019-03-04T16:48:33	0	16	1003	2
40782	2019-03-04T16:55:14	0	16	1004	3
40783	2019-03-04T16:55:46	0	16	1001	3
40784	2019-03-04T16:57:30	0	16	1001	1
40785	2019-03-04T16:59:33	0	16	1002	3
40786	2019-03-04T17:13:27	0	17	1001	1
40787	2019-03-04T17:14:19	0	17	1002	2
40788	2019-03-04T17:16:50	0	17	1001	2
40789	2019-03-04T17:20:50	0	17	1001	4
40790	2019-03-04T17:30:52	0	17	1001	1
40791	2019-03-04T17:31:45	0	17	1001	2
40792	2019-03-04T17:36:51	0	17	1001	4
40793	2019-03-04T17:37:24	0	17	1002	3
40794	2019-03-04T17:42:13	0	17	1001	1
40795	2019-03-04T17:42:54	0	17	1002	2
40796	2019-03-04T17:44:41	0	17	1001	2
40797	2019-03-04T17:46:55	0	17	1002	2
40798	2019-03-04T18:00:24	0	18	1002	2
40799	2019-03-04T18:06:59	0	18	1001	3
40800	2019-03-04T18:09:40	0	18	1001	3
40801	2019-03-04T18:17:00	0	18	1004	2
40802	2019-03-04T18:19:14	0	18	1001	2
40803	2019-03-04T18:20:39	0	18	1001	2
40804	2019-03-04T18:23:34	0	18	1001	2
40805	2019-03-04T18:28:03	0	18	1002	1
40806	2019-03-04T18:40:19	0	18	1001	1
40807	2019-03-04T18:40:49	0	18	1001	1
40808	2019-03-04T18:45:35	0	18	1004	1
40809	2019-03-04T18:48:22	0	18	1001	4
40810	2019-03-04T18:50:19	0	18	1002	3
40811	2019-03-04T19:04:09	0	19	1002	1
40812	2019-03-04T19:07:25	0	19	1001	4
40813	2019-03-04T19:08:59	0	19	1001	2
40814	2019-03-04T19:09:40	0	19	1004	2
40815	2019-03-04T19:15:57	0	19	1004	2
40816	2019-03-04T19:17:12	0	19	1003	4
40817	2019-03-04T19:24:27	0	19	1002	1
40818	2019-03-04T19:41:40	0	19	1001	1
40819	2019-03-04T19:42:37	0	19	1002	3
40820	2019-03-04T19:46:00	0	19	1001	4
40821	2019-03-04T19:52:58	0	19	1001	1
40822	2019-03-04T20:29:56	0	20	1001	2
40823	2019-03-04T20:31:16	0	20	1004	1
40824	2019-03-04T20:32:03	0	20	1001	1
40825	2019-03-04T20:32:34	0	20	1002	1
40826	2019-03-04T20:39:46	0	20	1004	3
40827	2019-03-04T20:44:27	0	20	1002	3
40828	2019-03-04T21:01:41	0	21	1001	1
40829	2019-03-04T21:15:37	0	21	1002	2
40830	2019-03-04T21:15:38	0	21	1001	1
40831	2019-03-04T21:19:02	0	21	1004	2
40832	2019-03-04T21:27:50	0	21	1003	2
40833	2019-03-04T21:35:42	0	21	1004	3
40834	2019-03-04T21:39:10	0	21	1004	2
40835	2019-03-04T21:44:05	0	21	1002	2
40836	2019-03-04T21:45:18	0	21	1002	3
40837	2019-03-04T21:52:07	0	21	1001	1
40838	2019-03-04T21:55:28	0	21	1001	1
40839	2019-03-04T22:00:30	0	22	1001	1
40840	2019-03-04T22:07:51	0	22	1001	2
40841	2019-03-04T22:12:22	0	22	1004	2
40842	2019-03-04T22:13:58	0	22	1001	3
40843	2019-03-04T22:14:09	0	22	1002	4
40844	2019-03-04T22:18:11	0	22	1001	2
40845	2019-03-04T22:22:47	0	22	1001	2
40846	2019-03-04T22:30:41	0	22	1002	3
40847	2019-03-04T22:33:21	0	22	1004	1
40848	2019-03-04T22:36:36	0	22	1001	1
40849	2019-03-04T22:38:03	0	22	1004	1
40850	2019-03-04T22:49:42	0	22	1001	4
40851	2019-03-04T22:51:33	0	22	1001	4
40852	2019-03-04T22:51:37	0	22	1001	2
40853	2019-03-04T22:57:58	0	22	1002	1
40854	2019-03-04T22:59:59	0	22	1002	3
40855	2019-03-04T23:00:26	0	23	1001	2
40856	2019-03-04T23:03:53	0	23	1004	4
40857	2019-03-04T23:17:09	0	23	1001	1
40858	2019-03-04T23:34:08	0	23	1001	4
40859	2019-03-04T23:43:38	0	23	1004	3
40860	2019-03-04T23:45:52	0	23	1001	2
40861	2019-03-04T23:49:10	0	23	1002	2
40862	2019-03-04T23:52:29	0	23	1001	2
40863	2019-03-04T23:55:18	0	23	1001	3
40864	2019-03-05T00:14:05	1	0	1001	3
40865	2019-03-05T00:17:54	1	0	1001	3
40866	2019-03-05T00:27:56	1	0	1002	2
40867	2019-03-05T00:31:11	1	0	1004	1
40868	2019-03-05T00:40:38	1	0	1004	3
40869	2019-03-05T00:44:40	1	0	1002	1
40870	2019-03-05T00:47:11	1	0	1001	2
40871	2019-03-05T00:48:49	1	0	1001	3
40872	2019-03-05T00:49:08	1	0	1002	4
40873	2019-03-05T01:01:18	1	1	1002	3
40874	2019-03-05T01:08:26	1	1	1001	1
40875	2019-03-05T01:10:36	1	1	1004	3
40876	2019-03-05T01:19:28	1	1	1001	2
40877	2019-03-05T01:21:53	1	1	1001	4
40878	2019-03-05T01:25:28	1	1	1001	2
40879	2019-03-05T01:28:31	1	1	1001	3
40880	2019-03-05T01:30:53	1	1	1004	3
40881	2019-03-05T01:31:55	1	1	1001	1
40882	2019-03-05T01:32:05	1	1	1001	1
40883	2019-03-05T01:40:54	1	1	1001	4
40884	2019-03-05T02:00:54	1	2	1003	4
40885	2019-03-05T02:04:53	1	2	1001	3
40886	2019-03-05T02:05:40	1	2	1001	3
40887	2019-03-05T02:06:33	1	2	1002	1
40888	2019-03-05T02:13:29	1	2	1004	2
40889	2019-03-05T02:16:11	1	2	1001	4
40890	2019-03-05T02:21:19	1	2	1004	2
40891	2019-03-05T02:26:23	1	2	1004	1
40892	2019-03-05T02:32:51	1	2	1004	1
40893	2019-03-05T02:33:50	1	2	1001	3
40894	2019-03-05T02:38:26	1	2	1002	1
40895	2019-03-05T02:45:21	1	2	1001	2
40896	2019-03-05T02:48:47	1	2	1004	3
40897	2019-03-05T02:49:20	1	2	1001	1
40898	2019-03-05T02:56:54	1	2	1002	4
40899	2019-03-05T02:57:02	1	2	1002	2
40900	2019-03-05T02:57:15	1	2	1004	2
40901	2019-03-05T03:00:44	1	3	1001	1
40902	2019-03-05T03:02:09	1	3	1001	2
40903	2019-03-05T03:04:57	1	3	1001	4
40904	2019-03-05T03:11:19	1	3	1004	1
40905	2019-03-05T03:16:55	1	3	1004	2
40906	2019-03-05T03:21:52	1	3	1004	3
40907	2019-03-05T03:25:54	1	3	1004	4
40908	2019-03-05T03:27:08	1	3	1002	2
40909	2019-03-05T03:30:12	1	3	1004	2
40910	2019-03-05T03:44:42	1	3	1004	1
40911	2019-03-05T03:46:48	1	3	1001	2
40912	2019-03-05T03:49:01	1	3	1001	2
40913	2019-03-05T03:52:07	1	3	1001	3
40914	2019-03-05T03:54:59	1	3	1004	1
40915	2019-03-05T03:58:17	1	3	1002	4
40916	2019-03-05T04:00:54	1	4	1002	1
40917	2019-03-05T04:01:11	1	4	1001	3
40918	2019-03-05T04:08:08	1	4	1002	1
40919	2019-03-05T04:10:15	1	4	1001	1
40920	2019-03-05T04:44:16	1	4	1003	3
40921	2019-03-05T04:46:09	1	4	1004	2
40922	2019-03-05T04:53:54	1	4	1001	2
40923	2019-03-05T04:54:03	1	4	1001	1
40924	2019-03-05T05:01:41	1	5	1002	1
40925	2019-03-05T05:03:45	1	5	1002	2
40926	2019-03-05T05:05:12	1	5	1002	2
40927	2019-03-05T05:05:18	1	5	1001	3
40928	2019-03-05T05:07:56	1	5	1002	1
40929	2019-03-05T05:14:02	1	5	1001	3
40930	2019-03-05T05:15:07	1	5	1001	3
40931	2019-03-05T05:15:51	1	5	1003	3
40932	2019-03-05T05:18:18	1	5	1002	1
40933	2019-03-05T05:20:46	1	5	1001	2
40934	2019-03-05T05:22:15	1	5	1004	1
40935	2019-03-05T05:22:20	1	5	1004	2
40936	2019-03-05T05:27:41	1	5	1004	1
40937	2019-03-05T05:27:47	1	5	1001	1
40938	2019-03-05T05:28:00	1	5	1001	1
40939	2019-03-05T05:32:11	1	5	1003	2
40940	2019-03-05T05:42:42	1	5	1002	2
40941	2019-03-05T05:43:46	1	5	1001	1
40942	2019-03-05T05:50:13	1	5	1002	2
40943	2019-03-05T05:56:57	1	5	1001	3
40944	2019-03-05T05:59:46	1	5	1004	1
40945	2019-03-05T06:05:43	1	6	1004	1
40946	2019-03-05T06:10:48	1	6	1001	1
40947	2019-03-05T06:23:21	1	6	1002	2
40948	2019-03-05T06:24:44	1	6	1001	2
40949	2019-03-05T06:28:38	1	6	1004	1
40950	2019-03-05T06:29:54	1	6	1001	3
40951	2019-03-05T06:31:46	1	6	1001	3
40952	2019-03-05T06:32:38	1	6	1001	1
40953	2019-03-05T06:32:50	1	6	1001	2
40954	2019-03-05T06:33:09	1	6	1004	2
40955	2019-03-05T06:35:07	1	6	1004	4
40956	2019-03-05T06:35:39	1	6	1001	3
40957	2019-03-05T06:39:10	1	6	1004	1
40958	2019-03-05T06:39:35	1	6	1002	3
40959	2019-03-05T06:41:37	1	6	1001	2
40960	2019-03-05T06:43:39	1	6	1002	3
40961	2019-03-05T06:46:30	1	6	1002	1
40962	2019-03-05T06:46:54	1	6	1004	2
40963	2019-03-05T06:56:34	1	6	1002	1
40964	2019-03-05T07:00:58	1	7	1001	3
40965	2019-03-05T07:02:12	1	7	1001	1
40966	2019-03-05T07:03:40	1	7	1002	1
40967	2019-03-05T07:05:05	1	7	1001	1
40968	2019-03-05T07:05:27	1	7	1002	3
40969	2019-03-05T07:05:37	1	7	1001	3
40970	2019-03-05T07:07:17	1	7	1004	4
40971	2019-03-05T07:08:10	1	7	1001	2
40972	2019-03-05T07:09:03	1	7	1003	1
40973	2019-03-05T07:09:51	1	7	1004	1
40974	2019-03-05T07:10:54	1	7	1004	1
40975	2019-03-05T07:11:06	1	7	1004	2
40976	2019-03-05T07:11:44	1	7	1001	2
40977	2019-03-05T07:14:20	1	7	1004	2
40978	2019-03-05T07:14:29	1	7	1004	2
40979	2019-03-05T07:14:59	1	7	1001	4
40980	2019-03-05T07:15:03	1	7	1001	1
40981	2019-03-05T07:16:58	1	7	1002	3
40982	2019-03-05T07:16:59	1	7	1001	1
40983	2019-03-05T07:18:50	1	7	1001	2
40984	2019-03-05T07:19:27	1	7	1002	3
40985	2019-03-05T07:22:14	1	7	1004	1
40986	2019-03-05T07:22:40	1	7	1001	3
40987	2019-03-05T07:23:13	1	7	1002	2
40988	2019-03-05T07:23:23	1	7	1001	1
40989	2019-03-05T07:25:05	1	7	1004	3
40990	2019-03-05T07:25:56	1	7	1004	3
40991	2019-03-05T07:26:07	1	7	1004	2
40992	2019-03-05T07:27:35	1	7	1001	2
40993	2019-03-05T07:29:32	1	7	1001	2
40994	2019-03-05T07:30:16	1	7	1002	2
40995	2019-03-05T07:33:22	1	7	1004	1
40996	2019-03-05T07:33:34	1	7	1004	2
40997	2019-03-05T07:35:17	1	7	1002	1
40998	2019-03-05T07:35:44	1	7	1001	1
40999	2019-03-05T07:35:45	1	7	1004	2
41000	2019-03-05T07:36:05	1	7	1001	1
41001	2019-03-05T07:37:09	1	7	1001	2
41002	2019-03-05T07:37:48	1	7	1002	2
41003	2019-03-05T07:37:59	1	7	1002	2
41004	2019-03-05T07:38:46	1	7	1001	3
41005	2019-03-05T07:39:12	1	7	1002	4
41006	2019-03-05T07:39:56	1	7	1001	2
41007	2019-03-05T07:43:18	1	7	1002	3
41008	2019-03-05T07:45:57	1	7	1001	1
41009	2019-03-05T07:50:47	1	7	1002	3
41010	2019-03-05T07:51:32	1	7	1001	4
41011	2019-03-05T07:53:09	1	7	1001	2
41012	2019-03-05T07:55:48	1	7	1001	2
41013	2019-03-05T07:57:50	1	7	1002	2
41014	2019-03-05T07:58:29	1	7	1001	2
41015	2019-03-05T07:59:27	1	7	1002	1
41016	2019-03-05T07:59:29	1	7	1001	1
41017	2019-03-05T07:59:30	1	7	1003	1
41018	2019-03-05T08:00:20	1	8	1001	2
41019	2019-03-05T08:00:49	1	8	1001	3
41020	2019-03-05T08:03:56	1	8	1001	2
41021	2019-03-05T08:03:59	1	8	1003	3
41022	2019-03-05T08:04:48	1	8	1001	4
41023	2019-03-05T08:05:57	1	8	1001	4
41024	2019-03-05T08:06:12	1	8	1004	2
41025	2019-03-05T08:06:35	1	8	1003	1
41026	2019-03-05T08:06:43	1	8	1001	3
41027	2019-03-05T08:09:01	1	8	1001	1
41028	2019-03-05T08:09:23	1	8	1001	1
41029	2019-03-05T08:10:17	1	8	1002	1
41030	2019-03-05T08:10:57	1	8	1001	3
41031	2019-03-05T08:11:02	1	8	1001	2
41032	2019-03-05T08:11:26	1	8	1004	2
41033	2019-03-05T08:14:30	1	8	1002	4
41034	2019-03-05T08:14:56	1	8	1004	2
41035	2019-03-05T08:15:29	1	8	1001	1
41036	2019-03-05T08:17:01	1	8	1001	2
41037	2019-03-05T08:19:37	1	8	1001	1
41038	2019-03-05T08:19:57	1	8	1001	4
41039	2019-03-05T08:20:20	1	8	1004	4
41040	2019-03-05T08:20:23	1	8	1002	1
41041	2019-03-05T08:21:08	1	8	1001	3
41042	2019-03-05T08:21:17	1	8	1004	1
41043	2019-03-05T08:21:19	1	8	1001	3
41044	2019-03-05T08:21:35	1	8	1001	2
41045	2019-03-05T08:21:45	1	8	1002	2
41046	2019-03-05T08:21:47	1	8	1001	3
41047	2019-03-05T08:21:53	1	8	1001	1
41048	2019-03-05T08:22:26	1	8	1002	2
41049	2019-03-05T08:22:54	1	8	1001	2
41050	2019-03-05T08:24:30	1	8	1001	1
41051	2019-03-05T08:24:47	1	8	1004	1
41052	2019-03-05T08:25:02	1	8	1003	1
41053	2019-03-05T08:25:04	1	8	1002	2
41054	2019-03-05T08:26:29	1	8	1002	1
41055	2019-03-05T08:26:51	1	8	1001	1
41056	2019-03-05T08:28:10	1	8	1001	2
41057	2019-03-05T08:31:08	1	8	1002	2
41058	2019-03-05T08:31:35	1	8	1004	2
41059	2019-03-05T08:31:39	1	8	1004	1
41060	2019-03-05T08:32:16	1	8	1002	2
41061	2019-03-05T08:33:05	1	8	1002	2
41062	2019-03-05T08:33:47	1	8	1001	2
41063	2019-03-05T08:34:39	1	8	1001	2
41064	2019-03-05T08:35:34	1	8	1001	2
